EventID,SpeciesName,LifeStage,Unmeasured,Length,LengthType,Comments
14,Capelin,YOY,0,46,FL,
14,Capelin,YOY,0,45,FL,
14,Pacific Tom Cod,,0,157,FL,
14,Crescent Gunnel,,0,34,TL,
14,Unidentified Sculpin,,0,16,TL,
14,Unidentified Sculpin,,0,26,TL,
14,Unidentified Sculpin,,0,29,TL,
14,Unidentified Sculpin,,0,28,TL,
14,Unidentified Sculpin,,0,12,TL,
14,Unidentified Flatfish,YOY,0,11,TL,
15,Staghorn Sculpin,,0,205,FL,
15,Staghorn Sculpin,,0,213,FL,
15,Staghorn Sculpin,,0,225,FL,
15,Staghorn Sculpin,,0,241,FL,
15,Staghorn Sculpin,,0,240,FL,
15,Staghorn Sculpin,,0,254,FL,
15,Staghorn Sculpin,,0,239,FL,
15,Staghorn Sculpin,,0,125,FL,
15,Dolly Varden,,0,224,FL,
15,Sand Sole,,0,200,TL,
15,Sand Sole,,0,150,TL,
15,Sand Sole,,0,77,TL,
15,Sand Sole,,0,140,TL,
15,Sand Sole,,0,147,TL,
15,Sand Sole,,0,91,TL,
15,Sand Sole,,0,112,TL,
15,Sand Sole,,0,145,TL,
15,Sand Sole,,0,125,TL,
15,Sand Sole,,0,125,TL,
15,Sand Sole,,0,190,TL,
15,Sand Sole,,0,150,TL,
15,Sand Sole,,0,115,TL,
15,Sand Sole,,0,167,TL,
15,Sand Sole,,0,115,TL,
15,Sand Sole,,0,164,TL,
15,Sand Sole,,0,139,TL,
15,Sand Sole,,0,121,TL,
15,Sand Sole,,0,138,TL,
15,Sand Sole,,0,113,TL,
15,Sand Sole,,0,58,TL,
15,Sand Sole,,0,126,TL,
15,Sand Sole,,0,99,TL,
15,Starry Flounder,,0,221,TL,
15,Unidentified Sculpin,Juvenile,0,24,TL,
15,Tubenose Poacher,,0,29,TL,
15,Unidentified Flatfish,YOY,0,32,TL,
15,Unidentified Flatfish,YOY,0,12,TL,
16,Snailfish,,0,15,TL,
16,Kelp Greenling,,0,59,FL,
16,Pacific Halibut,Juvenile,0,71,TL,
16,Pacific Halibut,Juvenile,0,58,TL,
16,Pacific Halibut,Juvenile,0,59,TL,
16,Pacific Herring,YOY,0,31,FL,
16,Pacific Herring,YOY,0,30,FL,
16,Tubenose Poacher,,0,50,TL,
16,Tidepool Sculpin,,0,39,TL,
16,Sturgeon Poacher,,0,27,TL,
16,Sturgeon Poacher,,0,28,TL,
16,Sturgeon Poacher,,0,30,TL,
16,Sturgeon Poacher,,0,23,TL,
16,Sturgeon Poacher,,0,25,TL,
16,Sturgeon Poacher,,0,25,TL,
16,Sturgeon Poacher,,0,21,TL,
16,Sturgeon Poacher,,0,28,TL,
16,Sturgeon Poacher,,0,41,TL,
16,Sturgeon Poacher,,0,20,TL,
16,Sturgeon Poacher,,0,26,TL,
16,Sturgeon Poacher,,0,27,TL,
16,Sturgeon Poacher,,0,26,TL,
16,Sturgeon Poacher,,0,26,TL,
16,Pink Salmon,Adult,0,451,FL,
16,Dolly Varden,Adult,0,320,FL,
16,Dolly Varden,,0,168,FL,
16,Dolly Varden,,0,161,FL,
16,Walleye Pollock,YOY,0,43,FL,
16,Walleye Pollock,YOY,0,45,FL,
16,Surf Smelt,,0,93,FL,
16,Surf Smelt,,0,82,FL,
16,Surf Smelt,,0,89,FL,
16,Surf Smelt,,0,77,FL,
16,Surf Smelt,,0,82,FL,
16,Surf Smelt,,0,85,FL,
16,Surf Smelt,,0,82,FL,
16,Surf Smelt,,0,83,FL,
16,Surf Smelt,,0,77,FL,
16,Surf Smelt,,0,74,FL,
16,Surf Smelt,,0,78,FL,
16,Surf Smelt,,0,83,FL,
16,Surf Smelt,,0,84,FL,
16,Surf Smelt,,0,77,FL,
16,Surf Smelt,,0,84,FL,
16,Surf Smelt,,0,72,FL,
16,Surf Smelt,,0,81,FL,
16,Surf Smelt,,0,69,FL,
16,Surf Smelt,,0,72,FL,
16,Surf Smelt,,0,78,FL,
16,Surf Smelt,,0,79,FL,
16,Surf Smelt,,0,82,FL,
16,Surf Smelt,,0,75,FL,
16,Surf Smelt,,0,81,FL,
16,Surf Smelt,,0,84,FL,
16,Surf Smelt,,0,76,FL,
16,Surf Smelt,,0,82,FL,
16,Surf Smelt,,0,82,FL,
16,Surf Smelt,,0,86,FL,
16,Surf Smelt,,0,79,FL,
16,Surf Smelt,,9,,FL,
16,Sandfish,,0,128,FL,
16,Sand Sole,,0,100,TL,
16,Sand Sole,,0,217,TL,
16,Sand Sole,,0,74,TL,
16,Sand Sole,,0,83,TL,
16,Sand Sole,,0,80,TL,
16,Sand Sole,,0,74,TL,
16,Sand Sole,,0,82,TL,
16,Sand Sole,,0,85,TL,
16,Sand Sole,,0,80,TL,
16,Sand Sole,,0,87,TL,
16,Staghorn Sculpin,,0,208,FL,
16,Staghorn Sculpin,,0,210,FL,
16,Staghorn Sculpin,,0,231,FL,
16,Staghorn Sculpin,,0,260,FL,
16,Staghorn Sculpin,,0,285,FL,
16,Staghorn Sculpin,,0,285,FL,
16,Staghorn Sculpin,,0,251,FL,
16,Staghorn Sculpin,,0,300,FL,
16,Staghorn Sculpin,,0,197,FL,
16,Staghorn Sculpin,,0,210,FL,
16,Staghorn Sculpin,,0,232,FL,
16,Staghorn Sculpin,,0,188,FL,
16,Staghorn Sculpin,,0,179,FL,
16,English Sole,,0,87,TL,
16,English Sole,,0,85,TL,
16,Rock Sole,,0,114,TL,
16,Rock Sole,,0,140,TL,
17,Pacific Halibut,Juvenile,0,55,TL,
17,Pacific Halibut,Juvenile,0,52,TL,
17,Pacific Halibut,Juvenile,0,65,TL,
17,Pacific Halibut,Juvenile,0,76,TL,
17,Pacific Halibut,Juvenile,0,65,TL,
17,Pacific Halibut,Juvenile,0,67,TL,
17,Pacific Halibut,Juvenile,0,32,TL,
17,Pacific Halibut,Juvenile,0,54,TL,
17,Pacific Halibut,Juvenile,0,56,TL,
17,Pacific Halibut,Juvenile,0,56,TL,
17,Pacific Halibut,Juvenile,0,64,TL,
17,Pacific Halibut,Juvenile,0,55,TL,
17,Walleye Pollock,YOY,0,44,FL,
17,Sandfish,,0,158,FL,
17,Sand Shrimp,,0,41,Rostrom-Tail,
17,Sand Shrimp,,0,50,Rostrom-Tail,
17,Sand Shrimp,,0,14,Rostrom-Tail,
17,Sand Shrimp,,0,50,Rostrom-Tail,
17,Dolly Varden,Adult,0,340,FL,
17,Starry Flounder,,0,232,TL,
17,Starry Flounder,,0,234,TL,
17,Starry Flounder,,0,127,TL,
17,Staghorn Sculpin,,0,259,FL,
17,Staghorn Sculpin,,0,192,FL,
17,Staghorn Sculpin,,0,248,FL,
17,Staghorn Sculpin,,0,245,FL,
17,Staghorn Sculpin,,0,251,FL,
17,Staghorn Sculpin,,0,235,FL,
17,Staghorn Sculpin,,0,241,FL,
17,Staghorn Sculpin,,0,292,FL,
17,Staghorn Sculpin,,0,129,FL,
17,Staghorn Sculpin,,0,20,FL,
17,Staghorn Sculpin,,0,136,FL,
17,Rock Sole,,0,130,TL,
17,Rock Sole,,0,149,TL,
17,Rock Sole,,0,134,TL,
17,Rock Sole,,0,170,TL,
17,Rock Sole,,0,115,TL,
17,Sturgeon Poacher,Juvenile,0,23,TL,
17,Sturgeon Poacher,Juvenile,0,22,TL,
17,Sturgeon Poacher,Juvenile,0,24,TL,
17,Sturgeon Poacher,Juvenile,0,29,TL,
17,Sturgeon Poacher,Juvenile,0,32,TL,
17,Sturgeon Poacher,Juvenile,0,30,TL,
17,Sturgeon Poacher,Juvenile,0,34,TL,
17,Sturgeon Poacher,Juvenile,0,34,TL,
17,Sturgeon Poacher,Juvenile,0,28,TL,
17,Sturgeon Poacher,Juvenile,0,35,TL,
17,Sturgeon Poacher,Juvenile,0,32,TL,
17,Sturgeon Poacher,Juvenile,0,25,TL,
17,Sturgeon Poacher,Juvenile,0,20,TL,
17,Sturgeon Poacher,Juvenile,0,26,TL,
17,Sturgeon Poacher,Juvenile,0,31,TL,
17,Sturgeon Poacher,Juvenile,0,32,TL,
17,Sturgeon Poacher,Juvenile,0,26,TL,
17,Sturgeon Poacher,Juvenile,0,27,TL,
17,Sturgeon Poacher,Juvenile,0,32,TL,
17,Sturgeon Poacher,Juvenile,0,29,TL,
17,Sturgeon Poacher,Juvenile,0,26,TL,
17,Sturgeon Poacher,Juvenile,0,32,TL,
17,Sturgeon Poacher,Juvenile,0,34,TL,
17,Sturgeon Poacher,Juvenile,0,34,TL,
17,Sturgeon Poacher,Juvenile,0,37,TL,
17,Sturgeon Poacher,Juvenile,0,27,TL,
17,Sturgeon Poacher,Juvenile,0,22,TL,
17,Sturgeon Poacher,Juvenile,0,21,TL,
17,Sturgeon Poacher,Juvenile,0,24,TL,
17,Sturgeon Poacher,Juvenile,0,39,TL,
17,Sturgeon Poacher,Juvenile,83,,TL,
17,English Sole,,0,88,TL,
17,English Sole,,0,88,TL,
17,English Sole,,0,80,TL,
17,English Sole,,0,91,TL,
17,English Sole,,0,87,TL,
17,English Sole,,0,88,TL,
17,English Sole,,0,88,TL,
17,English Sole,,0,102,TL,
17,English Sole,,0,87,TL,
17,English Sole,,0,101,TL,
17,English Sole,,0,93,TL,
17,Surf Smelt,,0,86,FL,
17,Surf Smelt,,0,90,FL,
17,Surf Smelt,,0,79,FL,
17,Surf Smelt,,0,78,FL,
17,Surf Smelt,,0,85,FL,
17,Surf Smelt,,0,75,FL,
17,Surf Smelt,,0,80,FL,
17,Surf Smelt,,0,84,FL,
17,Surf Smelt,,0,90,FL,
17,Sand Sole,,0,88,TL,
17,Sand Sole,,0,92,TL,
17,Sand Sole,,0,94,TL,
17,Sand Sole,,0,116,TL,
17,Sand Sole,,0,112,TL,
17,Sand Sole,,0,84,TL,
17,Sand Sole,,0,73,TL,
17,Sand Sole,,0,101,TL,
17,Sand Sole,,0,119,TL,
17,Sand Sole,,0,90,TL,
17,Sand Sole,,0,95,TL,
17,Sand Sole,,0,58,TL,
17,Sand Sole,,0,103,TL,
17,Sand Sole,,0,62,TL,
17,Sand Sole,,0,98,TL,
17,Sand Sole,,0,55,TL,
17,Sand Sole,,0,145,TL,
17,Sand Sole,,0,105,TL,
17,Sand Sole,,0,75,TL,
17,Sand Sole,,0,90,TL,
17,Sand Sole,,0,73,TL,
17,Unidentified Flatfish,Juvenile,0,32,TL,
17,Pacific Herring,YOY,0,32,FL,
17,Pacific Herring,YOY,0,32,FL,
17,Tidepool Sculpin,,0,36,TL,
17,Tidepool Sculpin,,0,36,TL,
17,Tubenose Poacher,,0,38,TL,
17,Kelp Greenling,,0,47,FL,
18,Snailfish,,0,32,TL,
18,Unidentified Flatfish,Juvenile,5,,TL,
18,Silver Spotted Sculpin,,0,40,TL,
18,Sand Shrimp,,0,41,Rostrom-Tail,
18,Sand Shrimp,,0,60,Rostrom-Tail,
18,Sand Shrimp,,0,56,Rostrom-Tail,
18,Sand Shrimp,,0,56,Rostrom-Tail,
18,Sand Shrimp,,0,65,Rostrom-Tail,
18,Sand Shrimp,,0,65,Rostrom-Tail,
18,Sand Shrimp,,0,55,Rostrom-Tail,
18,Sand Shrimp,,0,60,Rostrom-Tail,
18,Sand Shrimp,,0,64,Rostrom-Tail,
18,Sand Shrimp,,0,43,Rostrom-Tail,
18,Sand Shrimp,,0,60,Rostrom-Tail,
18,Sand Shrimp,,0,58,Rostrom-Tail,
18,Sand Shrimp,,0,50,Rostrom-Tail,
18,Sand Shrimp,,0,61,Rostrom-Tail,
18,Dungeness Crab,,0,32,Carapace,
18,Dungeness Crab,,0,25,Carapace,
18,Dungeness Crab,,0,25,Carapace,
18,Starry Flounder,,0,208,TL,
18,Staghorn Sculpin,,0,274,FL,
18,Staghorn Sculpin,,0,177,FL,
18,Staghorn Sculpin,,0,277,FL,
18,Staghorn Sculpin,,0,215,FL,
18,Staghorn Sculpin,,0,221,FL,
18,Staghorn Sculpin,,0,165,FL,
18,Sand Sole,,0,170,TL,
18,Sand Sole,,0,142,TL,
18,Sand Sole,,0,168,TL,
18,Sand Sole,,0,99,TL,
18,Sand Sole,,0,82,TL,
18,Sand Sole,,0,31,TL,
18,Sand Sole,,0,35,TL,
18,Sand Sole,,0,43,TL,
18,Sand Sole,,0,140,TL,
18,Sand Sole,,0,99,TL,
18,Sand Sole,,0,82,TL,
18,Sand Sole,,0,145,TL,
18,Sand Sole,,0,153,TL,
18,Sand Sole,,0,124,TL,
18,Sand Sole,,0,70,TL,
18,Sand Sole,,0,148,TL,
18,Sand Sole,,0,36,TL,
18,Sand Sole,,0,79,TL,
18,Sand Sole,,0,99,TL,
18,Sand Sole,,0,143,TL,
18,Sand Sole,,0,110,TL,
18,Sand Sole,,0,77,TL,
18,Sand Sole,,0,99,TL,
18,Sand Sole,,0,82,TL,
18,Sand Sole,,0,91,TL,
18,Sand Sole,,0,102,TL,
18,Sand Sole,,0,98,TL,
18,Sand Sole,,0,104,TL,
18,Sand Sole,,0,95,TL,
18,Sand Sole,,0,106,TL,
18,Sand Sole,,5,,TL,
18,Surf Smelt,,0,84,FL,
18,Surf Smelt,,0,76,FL,
18,Surf Smelt,,0,82,FL,
18,Surf Smelt,,0,85,FL,
18,Surf Smelt,,0,88,FL,
18,Surf Smelt,,0,87,FL,
18,Surf Smelt,,0,84,FL,
18,Surf Smelt,,0,73,FL,
18,Surf Smelt,,0,84,FL,
18,Surf Smelt,,0,90,FL,
18,Surf Smelt,,0,82,FL,
18,Surf Smelt,,0,81,FL,
18,Surf Smelt,,0,79,FL,
18,Surf Smelt,,0,78,FL,
18,Surf Smelt,,0,78,FL,
18,Rock Sole,,0,147,TL,
18,Rock Sole,,0,130,TL,
18,Rock Sole,,0,115,TL,
18,Rock Sole,,0,101,TL,
18,Rock Sole,,0,103,TL,
18,Rock Sole,,0,51,TL,
18,Rock Sole,,0,149,TL,
18,Rock Sole,,0,42,TL,
18,Rock Sole,,0,155,TL,
18,Rock Sole,,0,162,TL,
18,Rock Sole,,0,32,TL,
18,Rock Sole,,0,52,TL,
18,Rock Sole,,0,26,TL,
18,Sturgeon Poacher,,0,36,TL,
18,Sturgeon Poacher,,0,31,TL,
18,Sturgeon Poacher,,0,38,TL,
18,Sturgeon Poacher,,0,25,TL,
18,Sturgeon Poacher,,0,38,TL,
18,Sturgeon Poacher,,0,26,TL,
18,Sturgeon Poacher,,0,30,TL,
18,Sturgeon Poacher,,0,34,TL,
18,Sturgeon Poacher,,0,35,TL,
18,Sturgeon Poacher,,0,27,TL,
18,Sturgeon Poacher,,0,28,TL,
18,Sturgeon Poacher,,0,32,TL,
18,Sturgeon Poacher,,0,32,TL,
18,Sturgeon Poacher,,0,31,TL,
18,Sturgeon Poacher,,0,26,TL,
18,Sturgeon Poacher,,0,25,TL,
18,Sturgeon Poacher,,0,31,TL,
18,Sturgeon Poacher,,0,26,TL,
18,Sturgeon Poacher,,0,25,TL,
18,Sturgeon Poacher,,0,30,TL,
18,Sturgeon Poacher,,0,39,TL,
18,Sturgeon Poacher,,0,22,TL,
18,Sturgeon Poacher,,0,25,TL,
18,Sturgeon Poacher,,0,24,TL,
18,Sturgeon Poacher,,0,28,TL,
18,Sturgeon Poacher,,0,40,TL,
18,Sturgeon Poacher,,0,28,TL,
18,Sturgeon Poacher,,0,27,TL,
18,Sturgeon Poacher,,0,34,TL,
18,Sturgeon Poacher,,0,24,TL,
18,Sturgeon Poacher,,13,,TL,
18,Pacific Halibut,Juvenile,0,54,TL,
18,Pacific Halibut,Juvenile,0,51,TL,
18,Pacific Halibut,Juvenile,0,90,TL,
18,Pacific Halibut,Juvenile,0,54,TL,
18,Pacific Halibut,Juvenile,0,42,TL,
18,Pacific Halibut,Juvenile,0,59,TL,
18,Pacific Halibut,Juvenile,0,71,TL,
18,Kelp Greenling,,0,62,FL,
18,Tubenose Poacher,,0,52,TL,
18,Tubenose Poacher,,0,26,TL,
18,English Sole,,0,36,TL,
18,English Sole,,0,70,TL,
18,English Sole,,0,75,TL,
18,English Sole,,0,81,TL,
18,English Sole,,0,83,TL,
18,English Sole,,0,65,TL,
18,English Sole,,0,95,TL,
18,Pacific Herring,YOY,0,32,FL,
18,Pacific Herring,YOY,0,,FL,
19,Tubenose Poacher,,0,57,TL,
19,Tubenose Poacher,,0,57,TL,
19,Tubenose Poacher,,0,60,TL,
19,Tubenose Poacher,,0,55,TL,
19,Tubenose Poacher,,0,45,TL,
19,Tubenose Poacher,,0,41,TL,
19,Tubenose Poacher,,0,49,TL,
19,Starry Flounder,,0,255,TL,
19,Starry Flounder,,0,188,TL,
19,Starry Flounder,,0,168,TL,
19,Starry Flounder,,0,165,TL,
19,Starry Flounder,,0,188,TL,
19,Starry Flounder,,0,253,TL,
19,Starry Flounder,,0,180,TL,
19,Starry Flounder,,0,182,TL,
19,Starry Flounder,,0,270,TL,
19,Starry Flounder,,0,183,TL,
19,Starry Flounder,,0,253,TL,
19,Starry Flounder,,0,135,TL,
19,Starry Flounder,,0,163,TL,
19,Starry Flounder,,0,115,TL,
19,Starry Flounder,,0,164,TL,
19,Starry Flounder,,0,158,TL,
19,Starry Flounder,,0,191,TL,
19,Starry Flounder,,0,156,TL,
19,Starry Flounder,,0,223,TL,
19,Starry Flounder,,0,142,TL,
19,Starry Flounder,,0,143,TL,
19,Starry Flounder,,0,252,TL,
19,Starry Flounder,,0,246,TL,
19,Starry Flounder,,0,243,TL,
19,Starry Flounder,,0,258,TL,
19,Starry Flounder,,0,192,TL,
19,Starry Flounder,,0,216,TL,
19,Starry Flounder,,0,198,TL,
19,Starry Flounder,,0,207,TL,
19,Starry Flounder,,0,159,TL,
19,Starry Flounder,,6,,TL,
19,Graceful Kelp Crab,,0,22,Carapace,
19,Graceful Kelp Crab,,0,15,Carapace,
19,Graceful Kelp Crab,,0,22,Carapace,
19,Sand Sole,,0,128,TL,
19,Sand Sole,,0,133,TL,
19,Sand Sole,,0,136,TL,
19,Sand Sole,,0,154,TL,
19,Sand Sole,,0,149,TL,
19,Sand Sole,,0,123,TL,
19,Sand Sole,,0,127,TL,
19,Sturgeon Poacher,,0,169,TL,
19,Sturgeon Poacher,,0,156,TL,
19,Sturgeon Poacher,,0,143,TL,
19,Sturgeon Poacher,,0,139,TL,
19,White Spotted Greenling,,0,66,FL,
19,White Spotted Greenling,,0,74,FL,
19,White Spotted Greenling,,0,68,FL,
19,White Spotted Greenling,,0,74,FL,
19,White Spotted Greenling,,0,73,FL,
19,White Spotted Greenling,,0,64,FL,
19,White Spotted Greenling,,0,65,FL,
19,White Spotted Greenling,,0,70,FL,
19,Padded Sculpin,,0,170,TL,
19,Padded Sculpin,,0,75,TL,
19,Staghorn Sculpin,,0,154,FL,
19,Staghorn Sculpin,,0,111,FL,
19,Staghorn Sculpin,,0,144,FL,
19,Sand Sole,,0,77,TL,
19,Sand Sole,,0,58,TL,
19,Snailfish,,0,33,TL,
20,Kelp Greenling,,0,63,FL,
20,Sturgeon Poacher,,0,156,TL,
20,Rock Sole,,0,106,TL,
20,Pacific Halibut,Juvenile,0,100,TL,
20,Pacific Halibut,Juvenile,0,103,TL,
20,Pacific Halibut,Juvenile,0,126,TL,
20,Pacific Halibut,Juvenile,0,120,TL,
20,Pacific Halibut,Juvenile,0,95,TL,
20,Pacific Halibut,Juvenile,0,55,TL,
20,Pacific Halibut,Juvenile,0,116,TL,
20,Pacific Halibut,Juvenile,0,129,TL,
20,Pacific Halibut,Juvenile,0,118,TL,
20,Pacific Halibut,Juvenile,0,152,TL,
20,Pacific Halibut,Juvenile,0,110,TL,
20,Pacific Halibut,Juvenile,0,119,TL,
20,Padded Sculpin,,0,128,TL,
20,Padded Sculpin,,0,96,TL,
20,Padded Sculpin,,0,115,TL,
20,Padded Sculpin,,0,106,TL,
20,Padded Sculpin,,0,109,TL,
20,Padded Sculpin,,0,121,TL,
20,Padded Sculpin,,0,87,TL,
20,Padded Sculpin,,0,112,TL,
20,Padded Sculpin,,0,82,TL,
20,Padded Sculpin,,0,104,TL,
20,Buffalo Sculpin,,0,135,TL,
20,Starry Flounder,,0,255,TL,
20,Starry Flounder,,0,188,TL,
20,Starry Flounder,,0,254,TL,
20,Starry Flounder,,0,206,TL,
20,Starry Flounder,,0,192,TL,
20,Starry Flounder,,0,214,TL,
20,Starry Flounder,,0,193,TL,
20,Starry Flounder,,0,176,TL,
20,Starry Flounder,,0,242,TL,
20,Starry Flounder,,0,225,TL,
20,Starry Flounder,,0,199,TL,
20,Starry Flounder,,0,233,TL,
20,Starry Flounder,,0,265,TL,
20,Starry Flounder,,0,260,TL,
20,Starry Flounder,,0,254,TL,
20,Starry Flounder,,0,253,TL,
20,Starry Flounder,,0,181,TL,
20,Starry Flounder,,0,215,TL,
20,Starry Flounder,,0,175,TL,
20,Starry Flounder,,0,202,TL,
20,Starry Flounder,,0,177,TL,
20,Starry Flounder,,0,163,TL,
20,Starry Flounder,,0,170,TL,
20,Starry Flounder,,0,266,TL,
20,Starry Flounder,,0,162,TL,
20,Starry Flounder,,0,179,TL,
20,Starry Flounder,,0,206,TL,
20,Starry Flounder,,0,222,TL,
20,Starry Flounder,,0,215,TL,
20,Starry Flounder,,0,116,TL,
20,Starry Flounder,,9,,TL,
20,Chinook Salmon,Juvenile,0,104,FL,Hatchery
20,Chinook Salmon,Juvenile,0,112,FL,Hatchery
20,Chinook Salmon,Juvenile,0,106,FL,Hatchery
20,Chinook Salmon,Juvenile,0,105,FL,Hatchery
20,Chinook Salmon,Juvenile,0,110,FL,Hatchery
20,Chinook Salmon,Juvenile,0,111,FL,Hatchery
20,Chinook Salmon,Juvenile,0,111,FL,Hatchery
20,Chinook Salmon,Juvenile,0,114,FL,Hatchery
20,Chinook Salmon,Juvenile,0,108,FL,Hatchery
20,Chinook Salmon,Juvenile,0,106,FL,Hatchery
20,Chinook Salmon,Juvenile,0,104,FL,Hatchery
20,Chinook Salmon,Juvenile,0,108,FL,Hatchery
20,Chinook Salmon,Juvenile,0,110,FL,Hatchery
20,Chinook Salmon,Juvenile,0,112,FL,Hatchery
20,Dolly Varden,Adult,0,285,FL,
20,Dolly Varden,Juvenile,0,176,FL,
20,Sand Sole,,0,114,TL,
20,Sand Sole,,0,440,TL,
20,Sand Sole,,0,126,TL,
20,Sand Sole,,0,80,TL,
20,Sand Sole,,0,85,TL,
20,Sand Sole,,0,115,TL,
20,Sand Sole,,0,185,TL,
20,Sand Sole,,0,118,TL,
20,Sand Sole,,0,174,TL,
20,Sand Sole,,0,106,TL,
20,Sand Sole,,0,112,TL,
20,Sand Sole,,0,109,TL,
20,Sand Sole,,0,126,TL,
20,Sand Sole,,0,129,TL,
20,Sand Sole,,0,99,TL,
20,Sand Sole,,0,142,TL,
20,Sand Sole,,0,183,TL,
20,Sand Sole,,0,134,TL,
20,Sand Sole,,0,118,TL,
20,Sand Sole,,0,136,TL,
20,Sand Sole,,0,91,TL,
20,Sand Sole,,0,25,TL,
20,Sand Sole,,0,115,TL,
20,Sand Sole,,0,116,TL,
20,Sand Sole,,0,122,TL,
20,Sand Sole,,0,51,TL,
20,Sand Sole,,0,24,TL,
20,Sand Sole,,0,125,TL,
20,Sand Sole,,0,87,TL,
20,Sand Sole,,19,,TL,
20,Pacific Herring,YOY,0,30,FL,
20,Pacific Herring,YOY,0,33,FL,
20,Pacific Herring,YOY,0,31,FL,
20,Pacific Herring,YOY,0,32,FL,
20,Pacific Herring,YOY,0,28,FL,
20,Pacific Herring,YOY,0,27,FL,
20,Pacific Herring,YOY,0,34,FL,
20,Pacific Herring,YOY,0,30,FL,
20,Pacific Herring,YOY,0,36,FL,
20,Pacific Herring,YOY,0,32,FL,
20,Pacific Herring,YOY,0,34,FL,
20,Pacific Herring,YOY,0,30,FL,
20,Pacific Herring,YOY,11,,FL,
20,Pacific Tom Cod,,0,182,FL,
20,Pacific Tom Cod,,0,153,FL,
20,Pacific Tom Cod,,0,203,FL,
20,Pacific Tom Cod,,0,158,FL,
20,Pacific Tom Cod,,0,165,FL,
20,Pacific Tom Cod,,0,193,FL,
20,Pacific Tom Cod,,0,180,FL,
20,Pacific Tom Cod,,0,139,FL,
20,Snake Prickleback,,0,166,TL,
20,Snake Prickleback,,0,171,TL,
20,Snake Prickleback,,0,265,TL,
20,Snake Prickleback,,0,140,TL,
20,Snake Prickleback,,0,159,TL,
20,Snake Prickleback,,0,162,TL,
20,Snake Prickleback,,0,165,TL,
20,Snake Prickleback,,0,137,TL,
20,Snake Prickleback,,0,168,TL,
20,Snake Prickleback,,0,229,TL,
20,Snake Prickleback,,0,148,TL,
20,Snake Prickleback,,0,148,TL,
20,Snake Prickleback,,0,162,TL,
20,Snake Prickleback,,0,136,TL,
20,Surf Smelt,,0,75,FL,
20,Surf Smelt,,0,82,FL,
20,Surf Smelt,,0,104,FL,
20,Surf Smelt,,0,78,FL,
20,Surf Smelt,,0,68,FL,
20,Surf Smelt,,0,74,FL,
20,Surf Smelt,,0,73,FL,
20,Surf Smelt,,0,67,FL,
20,Surf Smelt,,0,73,FL,
20,Surf Smelt,,0,75,FL,
20,Surf Smelt,,0,76,FL,
20,Surf Smelt,,0,73,FL,
20,Surf Smelt,,0,70,FL,
20,Surf Smelt,,0,63,FL,
20,Surf Smelt,,0,65,FL,
20,Surf Smelt,,0,74,FL,
20,Surf Smelt,,0,73,FL,
20,Surf Smelt,,0,68,FL,
20,Surf Smelt,,0,77,FL,
20,Surf Smelt,,0,65,FL,
20,Surf Smelt,,0,70,FL,
20,Surf Smelt,,0,68,FL,
20,Surf Smelt,,0,74,FL,
20,Surf Smelt,,0,73,FL,
20,Surf Smelt,,0,72,FL,
20,Surf Smelt,,0,69,FL,
20,Surf Smelt,,0,74,FL,
20,Surf Smelt,,0,95,FL,
20,Surf Smelt,,0,74,FL,
20,Surf Smelt,,0,75,FL,
20,Surf Smelt,,1078,,FL,
20,Staghorn Sculpin,,0,177,FL,
20,Staghorn Sculpin,,0,171,FL,
20,Staghorn Sculpin,,0,174,FL,
20,Sand Shrimp,,0,38,Rostrom-Tail,
20,Sand Shrimp,,0,57,Rostrom-Tail,
20,Sand Shrimp,,0,31,Rostrom-Tail,
20,Sand Shrimp,,0,60,Rostrom-Tail,
20,Sand Shrimp,,0,63,Rostrom-Tail,
20,Sand Shrimp,,0,53,Rostrom-Tail,
20,Sand Shrimp,,0,64,Rostrom-Tail,
20,Sand Shrimp,,0,50,Rostrom-Tail,
20,Sand Shrimp,,0,44,Rostrom-Tail,
20,Sand Shrimp,,0,42,Rostrom-Tail,
20,Sand Shrimp,,0,33,Rostrom-Tail,
20,Sand Shrimp,,0,36,Rostrom-Tail,
20,Sand Shrimp,,0,50,Rostrom-Tail,
20,Sand Shrimp,,0,88,Rostrom-Tail,
20,Sand Shrimp,,0,62,Rostrom-Tail,
20,Sand Shrimp,,0,58,Rostrom-Tail,
20,Sand Shrimp,,0,46,Rostrom-Tail,
20,Sand Shrimp,,0,51,Rostrom-Tail,
20,Sand Shrimp,,0,54,Rostrom-Tail,
20,Sand Shrimp,,35,,Rostrom-Tail,
20,White Spotted Greenling,,0,75,FL,
20,White Spotted Greenling,,0,66,FL,
20,White Spotted Greenling,,0,160,FL,
20,White Spotted Greenling,,0,64,FL,
20,White Spotted Greenling,,0,75,FL,
20,White Spotted Greenling,,0,69,FL,
20,White Spotted Greenling,,0,75,FL,
20,White Spotted Greenling,,0,74,FL,
20,White Spotted Greenling,,0,86,FL,
20,White Spotted Greenling,,0,71,FL,
20,White Spotted Greenling,,0,67,FL,
20,White Spotted Greenling,,0,74,FL,
20,White Spotted Greenling,,0,75,FL,
20,White Spotted Greenling,,0,66,FL,
20,White Spotted Greenling,,0,88,FL,
20,White Spotted Greenling,,0,76,FL,
20,White Spotted Greenling,,0,66,FL,
20,White Spotted Greenling,,0,82,FL,
20,White Spotted Greenling,,0,80,FL,
