Project,Round,Site,Seine#,Common,Length_mm,Count,checkID,Notes,Weight_damp_g
FHP,1,Anchor,3,Coho Salmon,93,1,,,
FHP,1,Anchor,3,Coho Salmon,75,1,,,
FHP,1,Anchor,3,Coho Salmon,93,1,,,
FHP,1,Anchor,3,Coho Salmon,95,1,,,
FHP,1,Anchor,3,Coho Salmon,108,1,,,
FHP,1,Anchor,3,Coho Salmon,98,1,,,
FHP,1,Anchor,3,Coho Salmon,97,1,,,
FHP,1,Anchor,3,Coho Salmon,88,1,,,
FHP,1,Anchor,3,Coho Salmon,96,1,,,
FHP,1,Anchor,3,Coho Salmon,110,1,,,
FHP,1,Anchor,3,Coho Salmon,93,1,,,
FHP,1,Anchor,3,Coho Salmon,92,1,,,
FHP,1,Anchor,3,Coho Salmon,89,1,,,
FHP,1,Anchor,3,Coho Salmon,95,1,,,
FHP,1,Anchor,3,Coho Salmon,98,1,,,
FHP,1,Anchor,3,Coho Salmon,94,1,,,
FHP,1,Anchor,3,Coho Salmon,93,1,,,
FHP,1,Anchor,3,Coho Salmon,103,1,,,
FHP,1,Anchor,3,Coho Salmon,91,1,,,
FHP,1,Anchor,3,Coho Salmon,101,1,,,
FHP,1,Anchor,3,Coho Salmon,97,1,,,
FHP,1,Anchor,3,Coho Salmon,97,1,,,
FHP,1,Anchor,3,Coho Salmon,94,1,,,
FHP,1,Anchor,3,Coho Salmon,120,1,,,
FHP,1,Anchor,3,Coho Salmon,105,1,,,
FHP,1,Anchor,3,Coho Salmon,134,1,,,
FHP,1,Anchor,3,Coho Salmon,90,1,,,
FHP,1,Anchor,3,Coho Salmon,85,1,,,
FHP,1,Anchor,3,Coho Salmon,102,1,,,
FHP,1,Anchor,3,Starry Flounder,140,1,,,
FHP,1,Anchor,3,Starry Flounder,156,1,,,
FHP,1,Anchor,3,Starry Flounder,164,1,,,
FHP,1,Anchor,3,Sturgeon Poacher,37,1,,,
FHP,1,Anchor,4,Coho Salmon,90,1,,,
FHP,1,Anchor,4,Coho Salmon,112,1,,,
FHP,1,Anchor,4,Coho Salmon,96,1,,,
FHP,1,Anchor,4,Coho Salmon,99,1,,,
FHP,1,Anchor,4,Coho Salmon,99,1,,,
FHP,1,Anchor,4,Coho Salmon,95,1,,,
FHP,1,Anchor,4,Coho Salmon,90,1,,,
FHP,1,Anchor,4,Coho Salmon,100,1,,,
FHP,1,Anchor,4,Coho Salmon,97,1,,,
FHP,1,Anchor,4,Coho Salmon,90,1,,,
FHP,1,Anchor,4,Coho Salmon,79,1,,,
FHP,1,Anchor,4,Coho Salmon,92,1,,,
FHP,1,Anchor,4,Coho Salmon,92,1,,,
FHP,1,Anchor,4,Coho Salmon,77,1,,,
FHP,1,Anchor,4,Coho Salmon,100,1,,,
FHP,1,Anchor,4,Coho Salmon,104,1,,,
FHP,1,Anchor,4,Coho Salmon,95,1,,,
FHP,1,Anchor,4,Coho Salmon,96,1,,,
FHP,1,Anchor,4,Coho Salmon,93,1,,,
FHP,1,Anchor,4,Coho Salmon,98,1,,,
FHP,1,Anchor,4,Coho Salmon,112,1,,,
FHP,1,Anchor,4,Coho Salmon,96,1,,,
FHP,1,Anchor,4,Coho Salmon,95,1,,,
FHP,1,Anchor,4,Coho Salmon,85,1,,One Coho Salmon for Voucher,
FHP,1,Anchor,4,Coho Salmon,106,1,,,
FHP,1,Anchor,4,Coho Salmon,88,1,,,
FHP,1,Anchor,4,Coho Salmon,99,1,,,
FHP,1,Anchor,4,Coho Salmon,82,1,,One Coho Salmon for Voucher,
FHP,1,Anchor,4,Coho Salmon,102,1,,,
FHP,1,Anchor,4,Coho Salmon,102,1,,,
FHP,1,Anchor,4,Coho Salmon (J),,90,,One Coho Salmon for Voucher,
FHP,1,Anchor,4,Starry Flounder,177,1,,,
FHP,1,Anchor,4,Starry Flounder,277,1,,,
FHP,1,Anchor,4,Starry Flounder,250,1,,,
FHP,1,Anchor,4,Starry Flounder,167,1,,,
FHP,1,Anchor,4,Starry Flounder,269,1,,,
FHP,1,Anchor,4,Starry Flounder,286,1,,,
FHP,1,Anchor,4,Starry Flounder,276,1,,,
FHP,1,Anchor,4,Starry Flounder,249,1,,,
FHP,1,Anchor,4,Starry Flounder,234,1,,,
FHP,1,Anchor,4,Starry Flounder,195,1,,,
FHP,1,Anchor,4,Starry Flounder,282,1,,,
FHP,1,Anchor,4,Starry Flounder,166,1,,,
FHP,1,Anchor,4,Starry Flounder,274,1,,,
FHP,1,Anchor,4,Starry Flounder,229,1,,,
FHP,1,Anchor,4,Starry Flounder,170,1,,,
FHP,1,Anchor,4,Starry Flounder,154,1,,,
FHP,1,Anchor,4,Dolly Varden,260,1,,,
FHP,1,Anchor,4,Surf Smelt,139,1,,,
FHP,1,Anchor,4,Surf Smelt,173,1,,,
FHP,1,Anchor,4,Surf Smelt,165,1,,,
FHP,1,Anchor,4,Surf Smelt,170,1,,,
FHP,1,Anchor,4,Surf Smelt,140,1,,,
FHP,1,Anchor,4,Surf Smelt,177,1,,,
FHP,1,Anchor,4,Surf Smelt,168,1,,,
FHP,1,Anchor,4,Surf Smelt,175,1,,,
FHP,1,Anchor,4,Surf Smelt,146,1,,,
FHP,1,Anchor,4,Surf Smelt,174,1,,,
FHP,1,Anchor,4,Surf Smelt,185,1,,,
FHP,1,Anchor,4,Surf Smelt,152,1,,,
FHP,1,Anchor,4,Surf Smelt,165,1,,,
FHP,1,Anchor,4,Surf Smelt,175,1,,,
FHP,1,Anchor,4,Surf Smelt,136,1,,,
FHP,1,Anchor,4,Surf Smelt,144,1,,,
FHP,1,Anchor,4,Surf Smelt,167,1,,,
FHP,1,Anchor,4,Surf Smelt,170,1,,,
FHP,1,Anchor,4,Surf Smelt,145,1,,,
FHP,1,Anchor,4,Surf Smelt,163,1,,,
FHP,1,Anchor,4,Surf Smelt,158,1,,,
FHP,1,Anchor,4,Surf Smelt,133,1,,,
FHP,1,Anchor,4,Surf Smelt,135,1,,,
FHP,1,Anchor,4,Surf Smelt,169,1,,,
FHP,1,Anchor,4,Surf Smelt,140,1,,,
FHP,1,Anchor,4,Surf Smelt,145,1,,,
FHP,1,Anchor,4,Surf Smelt,163,1,,,
FHP,1,Anchor,4,Surf Smelt,143,1,,,
FHP,1,Anchor,4,Surf Smelt,99,1,,,
FHP,1,Anchor,4,Surf Smelt,,7,,Four Surf Smelt for Voucher,
FHP,1,Anchor,4,Pacific Tomcod (J),276,1,,,
FHP,1,Anchor,4,Staghorn Sculpin,157,1,,,
FHP,1,Anchor,4,Staghorn Sculpin,164,1,,,
FHP,1,Anchor,4,Staghorn Sculpin,237,1,,,
FHP,1,Anchor,4,Staghorn Sculpin,250,1,,,
FHP,1,Anchor,4,Staghorn Sculpin,238,1,,,
FHP,1,Anchor,4,Staghorn Sculpin,139,1,,,
FHP,1,Anchor,4,Eulachon,132,1,,,
FHP,1,Anchor,4,Eulachon,140,1,,,
FHP,1,Anchor,4,Tubenose Poacher,40,1,,,
FHP,1,Anchor,4,Tubenose Poacher,42,1,,,
FHP,1,Anchor,4,Rock Sole,190,1,,,
FHP,1,Anchor,4,Rock Sole,97,1,,,
FHP,1,Anchor,4,Rock Sole,210,1,,,
FHP,1,Anchor,4,Rock Sole,89,1,,,
FHP,1,Anchor,4,Rock Sole,131,1,,,
FHP,1,Anchor,4,Rock Sole,103,1,,,
FHP,1,Anchor,4,Rock Sole,187,1,,,
FHP,1,Anchor,4,Rock Sole,208,1,,,
FHP,1,Anchor,4,Rock Sole,115,1,,,
FHP,1,Anchor,4,Rock Sole,110,1,,,
FHP,1,Anchor,4,Rock Sole,88,1,,,
FHP,1,Anchor,4,Rock Sole,177,1,,,
FHP,1,Anchor,4,Rock Sole,102,1,,,
FHP,1,Anchor,4,Rock Sole,103,1,,,
FHP,1,Anchor,4,Rock Sole,114,1,,,
FHP,1,Anchor,4,Tidepool Sculpin,65,1,,,
FHP,1,Anchor,4,Unidentified Gadid,40,1,X,Gaddid,
FHP,1,Anchor,4,Unidentified Gadid,37,1,X,Gaddid,
FHP,1,Anchor,4,Unidentified Gadid,34,1,X,Gaddid,
FHP,1,Anchor,4,Unidentified Gadid,43,1,X,Gaddid,
FHP,1,Anchor,4,Unidentified Gadid,27,1,X,Gaddid,
FHP,1,Anchor,4,Unidentified Gadid,46,1,X,Gaddid,
FHP,1,Anchor,4,White Spotted Greenling,64,1,,Greenling - Steve has pics & Voucher,
FHP,2,Anchor,1,Great Sculpin,121,1,,,
FHP,2,Anchor,1,Dolly Varden,149,1,,Lavaged,
FHP,2,Anchor,1,Dolly Varden,154,1,,Lavaged,
FHP,2,Anchor,1,Dolly Varden,148,1,,Lavaged,
FHP,2,Anchor,1,Crescent Gunnel,96,1,,,
FHP,2,Anchor,1,Larval Fish,,5,,,
FHP,2,Anchor,1,Unidentified Sculpin (J),,24,,,
FHP,2,Anchor,1,Silver Spotted Sculpin,45,1,,,
FHP,2,Anchor,1,Padded Sculpin,91,1,,,
FHP,2,Anchor,1,Padded Sculpin,90,1,,,
FHP,2,Anchor,1,Rock Sole,50,1,,,
FHP,2,Anchor,1,Rock Sole,50,1,,,
FHP,2,Anchor,1,Kelp Greenling,50,1,,,
FHP,2,Anchor,1,Masked Greenling,70,1,,,
FHP,2,Anchor,1,Masked Greenling,60,1,,,
FHP,2,Anchor,1,Masked Greenling,69,1,,,
FHP,2,Anchor,1,Masked Greenling,54,1,,,
FHP,2,Anchor,1,Kelp Greenling,55,1,,,
FHP,2,Anchor,1,Kelp Greenling,65,1,,,
FHP,2,Anchor,1,Masked Greenling,86,1,,Syverine Pics,
FHP,2,Anchor,1,Masked Greenling,80,1,,Syverine Pics,
FHP,2,Anchor,1,White Spotted Greenling,70,1,,,
FHP,2,Anchor,1,White Spotted Greenling,72,1,,Lavaged,
FHP,2,Anchor,1,White Spotted Greenling,71,1,,,
FHP,2,Anchor,1,White Spotted Greenling,74,1,,Lavaged,
FHP,2,Anchor,1,White Spotted Greenling,76,1,,Lavaged,
FHP,2,Anchor,1,White Spotted Greenling,67,1,,,
FHP,2,Anchor,1,White Spotted Greenling,81,1,,,
FHP,2,Anchor,1,White Spotted Greenling,64,1,,,
FHP,2,Anchor,1,White Spotted Greenling,70,1,,,
FHP,2,Anchor,1,Rock Greenling,62,1,,,
FHP,2,Anchor,1,Rock Greenling,55,1,,,
FHP,2,Anchor,1,Rock Greenling,66,1,,,
FHP,2,Anchor,1,Rock Greenling,55,1,,,
FHP,2,Anchor,1,Chum Salmon,85,1,,,
FHP,2,Anchor,2,Starry Flounder,580,1,,,
FHP,2,Anchor,2,Starry Flounder,170,1,,,
FHP,2,Anchor,2,Starry Flounder,163,1,,,
FHP,2,Anchor,2,Starry Flounder,199,1,,,
FHP,2,Anchor,2,Starry Flounder,172,1,,,
FHP,2,Anchor,2,Starry Flounder,177,1,,,
FHP,2,Anchor,2,Starry Flounder,174,1,,,
FHP,2,Anchor,2,Starry Flounder,170,1,,,
FHP,2,Anchor,2,Starry Flounder,160,1,,,
FHP,2,Anchor,2,Starry Flounder,156,1,,,
FHP,2,Anchor,2,Starry Flounder,157,1,,,
FHP,2,Anchor,2,Starry Flounder,141,1,,,
FHP,2,Anchor,2,Starry Flounder,178,1,,,
FHP,2,Anchor,2,Starry Flounder,149,1,,,
FHP,2,Anchor,2,Starry Flounder,173,1,,,
FHP,2,Anchor,2,Starry Flounder,163,1,,,
FHP,2,Anchor,2,Shorthorn Sculpin,475,1,,,
FHP,2,Anchor,2,Rock Sole,185,1,,,
FHP,2,Anchor,2,Rock Sole,219,1,,,
FHP,2,Anchor,2,Rock Sole,99,1,,,
FHP,2,Anchor,2,Rock Sole,159,1,,,
FHP,2,Anchor,2,Rock Sole,38,1,,,
FHP,2,Anchor,2,Rock Sole,43,1,,,
FHP,2,Anchor,2,Rock Sole,92,1,,,
FHP,2,Anchor,2,Rock Sole,173,1,,,
FHP,2,Anchor,2,Rock Sole,110,1,,,
FHP,2,Anchor,2,Rock Sole,48,1,,,
FHP,2,Anchor,2,Rock Sole,49,1,,,
FHP,2,Anchor,2,Rock Sole,48,1,,,
FHP,2,Anchor,2,Rock Sole,177,1,,,
FHP,2,Anchor,2,Rock Sole,98,1,,,
FHP,2,Anchor,2,Rock Sole,105,1,,,
FHP,2,Anchor,2,Rock Sole,110,1,,,
FHP,2,Anchor,2,Rock Sole,100,1,,,
FHP,2,Anchor,2,Rock Sole,106,1,,,
FHP,2,Anchor,2,Rock Sole,100,1,,,
FHP,2,Anchor,2,Rock Sole,95,1,,,
FHP,2,Anchor,2,Rock Sole,93,1,,,
FHP,2,Anchor,2,Rock Sole,94,1,,,
FHP,2,Anchor,2,Staghorn Sculpin,282,1,,,
FHP,2,Anchor,2,Staghorn Sculpin,260,1,,,
FHP,2,Anchor,2,Staghorn Sculpin,150,1,,,
FHP,2,Anchor,2,Staghorn Sculpin,180,1,,,
FHP,2,Anchor,2,Staghorn Sculpin,152,1,,,
FHP,2,Anchor,2,Staghorn Sculpin,250,1,,,
FHP,2,Anchor,2,Staghorn Sculpin,284,1,,,
FHP,2,Anchor,2,Staghorn Sculpin,242,1,,,
FHP,2,Anchor,2,Staghorn Sculpin,148,1,,,
FHP,2,Anchor,2,Staghorn Sculpin,125,1,,,
FHP,2,Anchor,2,Staghorn Sculpin,226,1,,,
FHP,2,Anchor,2,Staghorn Sculpin,137,1,,,
FHP,2,Anchor,2,Staghorn Sculpin,153,1,,,
FHP,2,Anchor,2,Staghorn Sculpin,145,1,,,
FHP,2,Anchor,2,Staghorn Sculpin,138,1,,,
FHP,2,Anchor,2,Staghorn Sculpin,115,1,,,
FHP,2,Anchor,2,Unidentified Sculpin (J),,2,,,
FHP,2,Anchor,2,White Spotted Greenling,73,1,,,
FHP,2,Anchor,2,White Spotted Greenling,72,1,,,
FHP,2,Anchor,2,White Spotted Greenling,96,1,,,
FHP,2,Anchor,2,White Spotted Greenling,73,1,,,
FHP,2,Anchor,2,White Spotted Greenling,78,1,,,
FHP,2,Anchor,2,White Spotted Greenling,70,1,,,
FHP,2,Anchor,2,White Spotted Greenling,74,1,,,
FHP,2,Anchor,2,Sand Sole,99,1,,,
FHP,2,Anchor,2,Sand Sole,97,1,,,
FHP,2,Anchor,2,Sand Sole,33,1,,,
FHP,2,Anchor,2,Masked Greenling,60,1,,,
FHP,2,Anchor,2,Saffron Cod (J),50,1,,,
FHP,2,Anchor,2,Pacific Cod (J),70,1,,,
FHP,2,Anchor,2,Pacific Cod (J),70,1,,,
FHP,2,Anchor,2,Pacific Cod (J),74,1,,,
FHP,2,Anchor,2,Pacific Cod (J),55,1,,,
FHP,2,Anchor,2,Unidentified Flatfish (J),,24,,,
FHP,3,Barabara,1,Dolly Varden,205,1,,,
FHP,3,Barabara,1,Dolly Varden,200,1,,,
FHP,3,Barabara,1,Dolly Varden,219,1,,,
FHP,3,Barabara,1,Dolly Varden,420,1,,,
FHP,3,Barabara,1,Dolly Varden,178,1,,,
FHP,3,Barabara,1,Dolly Varden,225,1,,,
FHP,3,Barabara,1,Dolly Varden,295,1,,,
FHP,3,Barabara,1,Dolly Varden,350,1,,,
FHP,3,Barabara,1,Dolly Varden,335,1,,,
FHP,3,Barabara,1,Dolly Varden,175,1,,,
FHP,3,Barabara,1,Dolly Varden,163,1,,,
FHP,3,Barabara,1,Dolly Varden,174,1,,,
FHP,3,Barabara,1,Dolly Varden,180,1,,,
FHP,3,Barabara,1,Dolly Varden,208,1,,,
FHP,3,Barabara,1,Dolly Varden,227,1,,,
FHP,3,Barabara,1,Dolly Varden,198,1,,,
FHP,3,Barabara,1,Dolly Varden,220,1,,,
FHP,3,Barabara,1,Dolly Varden,204,1,,,
FHP,3,Barabara,1,Dolly Varden,285,1,,,
FHP,3,Barabara,1,Dolly Varden,265,1,,,
FHP,3,Barabara,1,Dolly Varden,255,1,,,
FHP,3,Barabara,1,Dolly Varden,200,1,,One Dolly Varden for Kim.,
FHP,3,Barabara,1,Dolly Varden,166,1,,One Dolly Varden for Kim.,
FHP,3,Barabara,1,Dolly Varden,159,1,,One Dolly Varden for Kim.,
FHP,3,Barabara,1,Dolly Varden,219,1,,One Dolly Varden for Kim.,
FHP,3,Barabara,1,Dolly Varden,172,1,,One Dolly Varden for Kim.,
FHP,3,Barabara,1,Dolly Varden,193,1,,One Dolly Varden for Kim.,
FHP,3,Barabara,1,Dolly Varden,184,1,,One Dolly Varden for Kim.,
FHP,3,Barabara,1,Dolly Varden,,4,,,
FHP,3,Barabara,1,Pink Salmon,440,1,,,
FHP,3,Barabara,1,Pink Salmon,423,1,,,
FHP,3,Barabara,1,Pacific Cod (J),65,1,,,
FHP,3,Barabara,2,Pink Salmon,530,1,,,
FHP,3,Barabara,2,Pink Salmon,511,1,,,
FHP,3,Barabara,2,Pink Salmon,488,1,,,
FHP,3,Barabara,2,Pink Salmon,555,1,,,
FHP,3,Barabara,2,Pink Salmon,561,1,,,
FHP,3,Barabara,2,Pink Salmon,510,1,,,
FHP,3,Barabara,2,Pink Salmon,467,1,,,
FHP,3,Barabara,2,Pink Salmon,485,1,,,
FHP,3,Barabara,2,Pink Salmon,535,1,,,
FHP,3,Barabara,2,Pink Salmon,496,1,,,
FHP,3,Barabara,2,Pink Salmon,522,1,,,
FHP,3,Barabara,2,Pink Salmon,570,1,,,
FHP,3,Barabara,2,Pink Salmon,555,1,,,
FHP,3,Barabara,2,Pink Salmon,420,1,,,
FHP,3,Barabara,2,Pink Salmon,524,1,,,
FHP,3,Barabara,2,Pink Salmon,480,1,,,
FHP,3,Barabara,2,Pink Salmon,531,1,,,
FHP,3,Barabara,2,Pink Salmon,515,1,,,
FHP,3,Barabara,2,Pink Salmon,515,1,,,
FHP,3,Barabara,2,Pink Salmon,440,1,,,
FHP,3,Barabara,2,Pink Salmon,473,1,,,
FHP,3,Barabara,2,Pink Salmon,465,1,,,
FHP,3,Barabara,2,Pink Salmon,586,1,,,
FHP,3,Barabara,2,Pink Salmon,529,1,,,
FHP,3,Barabara,2,Pink Salmon,478,1,,,
FHP,3,Barabara,2,Pink Salmon,555,1,,,
FHP,3,Barabara,2,Pink Salmon,552,1,,,
FHP,3,Barabara,2,Pink Salmon,535,1,,,
FHP,3,Barabara,2,Pink Salmon,435,1,,,
FHP,3,Barabara,2,Pink Salmon,549,1,,,
FHP,3,Barabara,2,Pink Salmon,,1,,,
FHP,3,Barabara,2,Dolly Varden,390,1,,,
FHP,3,Barabara,2,Dolly Varden,375,1,,,
FHP,3,Barabara,2,Dolly Varden,476,1,,,
FHP,3,Barabara,2,Dolly Varden,310,1,,,
FHP,3,Barabara,2,Dolly Varden,481,1,,,
FHP,3,Barabara,2,Dolly Varden,221,1,,,
FHP,3,Barabara,2,Dolly Varden,280,1,,,
FHP,3,Barabara,2,Dolly Varden,530,1,,,
FHP,3,Barabara,2,Dolly Varden,447,1,,,
FHP,3,Barabara,2,Dolly Varden,275,1,,,
FHP,3,Barabara,2,Dolly Varden,281,1,,,
FHP,3,Barabara,2,Dolly Varden,268,1,,,
FHP,3,Barabara,2,Dolly Varden,225,1,,,
FHP,3,Barabara,2,Dolly Varden,224,1,,,
FHP,3,Barabara,2,Dolly Varden,200,1,,,
FHP,3,Barabara,2,Dolly Varden,209,1,,,
FHP,3,Barabara,2,Dolly Varden,205,1,,,
FHP,3,Barabara,2,Dolly Varden,223,1,,,
FHP,3,Barabara,2,Pacific Cod (J),70,1,,,
FHP,3,Barabara,3,Dolly Varden,198,1,,,
FHP,3,Barabara,3,Dolly Varden,183,1,,,
FHP,3,Barabara,3,Great Sculpin,113,1,,,
FHP,3,Barabara,3,Great Sculpin,142,1,,,
FHP,3,Barabara,3,Great Sculpin,114,1,,,
FHP,3,Barabara,3,Saffron Cod (J),73,1,,,
FHP,3,Barabara,3,Saffron Cod (J),64,1,,,
FHP,3,Barabara,3,Saffron Cod (J),65,1,,,
FHP,3,Barabara,3,Saffron Cod (J),76,1,,,
FHP,3,Barabara,3,Lingcod (J),86,1,,,
FHP,3,Barabara,3,Lingcod (J),74,1,,One Lingcod (J) for Voucher,
FHP,3,Tutka,1,Rock Sole,135,1,,,
FHP,3,Tutka,1,Rock Sole,155,1,,,
FHP,3,Tutka,1,Rock Sole,140,1,,,
FHP,3,Tutka,1,Rock Sole,161,1,,,
FHP,3,Tutka,1,Rock Sole,162,1,,,
FHP,3,Tutka,1,Rock Sole,159,1,,,
FHP,3,Tutka,2,Rock Sole,160,1,,,
FHP,3,Tutka,2,Rock Sole,149,1,,,
FHP,3,Tutka,2,Rock Sole,165,1,,,
FHP,3,Tutka,2,Chum Salmon,58,1,,One Chum Salmon for Kim.,
FHP,3,Tutka,2,Chum Salmon,50,1,,One Chum Salmon for Kim.,
FHP,3,Tutka,2,Chum Salmon,53,1,,One Chum Salmon for Kim.,
FHP,3,Tutka,2,Chum Salmon,46,1,,One Chum Salmon for Kim.,
FHP,3,Tutka,3,Starry Flounder,93,1,,,
FHP,3,Tutka,3,Chum Salmon,60,1,,One Chum Salmon for Kim.,
FHP,3,Tutka,3,Chum Salmon,28,1,,Unsure of ID,
FHP,3,Tutka,3,Tidepool Sculpin,32,1,,,
FHP,3,Tutka,3,Tidepool Sculpin,27,1,,,
FHP,3,Tutka,3,Crescent Gunnel,98,1,,,
FHP,3,Tutka,3,Great Sculpin,113,1,,,
FHP,3,Tutka,3,Great Sculpin,89,1,,,
FHP,3,Anchor,1,Staghorn Sculpin,165,1,,,
FHP,3,Anchor,1,Staghorn Sculpin,143,1,,,
FHP,3,Anchor,1,Staghorn Sculpin,144,1,,,
FHP,3,Anchor,1,Staghorn Sculpin,135,1,,,
FHP,3,Anchor,1,Starry Flounder,153,1,,,
FHP,3,Anchor,1,Starry Flounder,167,1,,,
FHP,3,Anchor,1,Starry Flounder,195,1,,,
FHP,3,Anchor,1,Starry Flounder,185,1,,,
FHP,3,Anchor,1,Starry Flounder,149,1,,,
FHP,3,Anchor,1,Starry Flounder,158,1,,,
FHP,3,Anchor,1,Starry Flounder,143,1,,,
FHP,3,Anchor,1,Starry Flounder,180,1,,,
FHP,3,Anchor,1,Starry Flounder,162,1,,,
FHP,3,Anchor,2,Dolly Varden,156,1,,,
FHP,3,Anchor,2,Dolly Varden,158,1,,,
FHP,3,Anchor,2,Dolly Varden,144,1,,,
FHP,3,Anchor,2,Dolly Varden,263,1,,,
FHP,3,Anchor,2,Dolly Varden,201,1,,,
FHP,3,Anchor,2,Dolly Varden,198,1,,,
FHP,3,Anchor,2,Dolly Varden,156,1,,,
FHP,3,Anchor,2,Dolly Varden,172,1,,,
FHP,3,Anchor,2,Dolly Varden,175,1,,,
FHP,3,Anchor,2,Dolly Varden,157,1,,,
FHP,3,Anchor,2,Dolly Varden,188,1,,,
FHP,3,Anchor,2,Dolly Varden,170,1,,,
FHP,3,Anchor,2,Starry Flounder,175,1,,,
FHP,3,Anchor,2,Starry Flounder,184,1,,,
FHP,3,Anchor,2,Starry Flounder,170,1,,,
FHP,3,Anchor,2,Starry Flounder,160,1,,,
FHP,3,Anchor,2,Starry Flounder,180,1,,,
FHP,3,Anchor,2,Starry Flounder,151,1,,,
FHP,3,Anchor,2,Starry Flounder,188,1,,,
FHP,3,Anchor,2,Starry Flounder,181,1,,,
FHP,3,Anchor,2,Surf Smelt,75,1,,,
FHP,3,Anchor,2,Staghorn Sculpin,125,1,,,
FHP,3,Anchor,2,Staghorn Sculpin,175,1,,,
FHP,3,Anchor,2,Capelin,105,1,,Coowe pics,
FHP,3,Anchor,2,Capelin,107,1,,Coowe pics,
FHP,3,Anchor,3,Staghorn Sculpin,220,1,,,
FHP,3,Anchor,3,Staghorn Sculpin,203,1,,,
FHP,3,Anchor,3,Staghorn Sculpin,242,1,,,
FHP,3,Anchor,3,Staghorn Sculpin,146,1,,,
FHP,3,Anchor,3,Dolly Varden,154,1,,,
FHP,3,Anchor,3,Dolly Varden,145,1,,,
FHP,3,Anchor,3,Starry Flounder,235,1,,,
FHP,3,Anchor,3,Starry Flounder,183,1,,,
FHP,3,Anchor,3,Surf Smelt,73,1,,,
FHP,4,Anchor,1,Dolly Varden,191,1,,,
FHP,4,Anchor,1,Starry Flounder,387,1,,,
FHP,4,Anchor,1,Starry Flounder,190,1,,,
FHP,4,Anchor,1,Starry Flounder,264,1,,,
FHP,4,Anchor,1,Starry Flounder,179,1,,,
FHP,4,Anchor,1,Starry Flounder,180,1,,,
FHP,4,Anchor,1,Starry Flounder,187,1,,,
FHP,4,Anchor,1,Starry Flounder,215,1,,,
FHP,4,Anchor,1,Staghorn Sculpin,175,1,,,
FHP,4,Anchor,1,Staghorn Sculpin,254,1,,,
FHP,4,Anchor,1,Staghorn Sculpin,199,1,,,
FHP,4,Anchor,1,Staghorn Sculpin,229,1,,,
FHP,4,Anchor,1,Staghorn Sculpin,215,1,,,
FHP,4,Anchor,2,Starry Flounder,266,1,,,
FHP,4,Anchor,2,Starry Flounder,288,1,,,
FHP,4,Anchor,2,Starry Flounder,221,1,,,
FHP,4,Anchor,2,Dolly Varden,195,1,,,
FHP,4,Anchor,2,Staghorn Sculpin,170,1,,,
FHP,4,Anchor,3,Starry Flounder,305,1,,,
FHP,4,Anchor,3,Starry Flounder,205,1,,,
FHP,4,Anchor,3,Starry Flounder,330,1,,,
FHP,4,Anchor,3,Starry Flounder,181,1,,,
FHP,4,Anchor,3,Starry Flounder,267,1,,,
FHP,4,Anchor,3,Starry Flounder,218,1,,,
FHP,4,Anchor,3,Starry Flounder,215,1,,,
FHP,4,Anchor,3,Starry Flounder,194,1,,,
FHP,4,Anchor,3,Starry Flounder,269,1,,,
FHP,4,Anchor,3,Staghorn Sculpin,244,1,,,
FHP,4,Anchor,3,Staghorn Sculpin,282,1,,,
FHP,4,Anchor,3,Staghorn Sculpin,193,1,,,
FHP,4,Anchor,3,Staghorn Sculpin,182,1,,,
FHP,4,Anchor,3,Staghorn Sculpin,215,1,,,
FHP,4,Anchor,3,Staghorn Sculpin,186,1,,,
FHP,4,Anchor,3,Staghorn Sculpin,179,1,,,
FHP,4,Anchor,3,Staghorn Sculpin,246,1,,,
FHP,4,Anchor,3,Dolly Varden,204,1,,,
FHP,4,Anchor,3,English Sole,79,1,,,
XTR,1,S.Seldovia,1,Great Sculpin,40,1,,,
XTR,1,S.Seldovia,1,Brown Irish Lord,166,1,,,
XTR,1,S.Seldovia,1,Padded Sculpin,103,1,,Unsure of ID - pictures.,
XTR,1,S.Seldovia,1,Crescent Gunnel,77,1,,,
XTR,1,S.Seldovia,1,Capelin,,,,Present,
XTR,1,Otter Rock,1,Rock Sole,227,1,,,
XTR,1,Otter Rock,1,Rock Sole,149,1,,,
XTR,1,Otter Rock,1,Rock Sole,160,1,,,
XTR,1,Otter Rock,1,Rock Sole,165,1,,,
XTR,1,Otter Rock,1,Rock Sole,193,1,,,
XTR,1,Otter Rock,1,Rock Sole,175,1,,,
XTR,1,Otter Rock,1,Rock Sole,162,1,,,
XTR,1,Otter Rock,1,Rock Sole,163,1,,,
XTR,1,Otter Rock,1,Rock Sole,160,1,,,
XTR,1,Otter Rock,1,Rock Sole,166,1,,,
XTR,1,Otter Rock,1,Masked Greenling,62,1,,ID'ed by photo - Steve pictures,
XTR,1,Otter Rock,1,Masked Greenling,64,1,,ID'ed by photo - Steve pictures,
XTR,1,Otter Rock,1,Masked Greenling,63,1,,ID'ed by photo - Steve pictures,
XTR,1,Otter Rock,1,Masked Greenling,60,1,,ID'ed by photo - Steve pictures,
XTR,1,Otter Rock,1,Sockeye Salmon,60,1,,,
XTR,1,Otter Rock,1,Chum Salmon,66,1,,One Chum Salmon for Kim,
XTR,1,Otter Rock,1,Chum Salmon,65,1,,One Chum Salmon for Kim,
XTR,1,Otter Rock,1,Chum Salmon,59,1,,One Chum Salmon for Kim,
