SeineID,Common,LifeStage,Count,Length_mm,PSP,Deceased,Notes
2106AP3,Sand Sole,,1,144,,,
2106AP3,Sand Sole,,1,152,,,
2106AP3,Sand Sole,,1,129,,,
2106AP3,Sand Sole,,1,113,,,
2106AP3,Sand Sole,,1,53,,,
2106AP3,Sand Sole,,1,59,,,
2106AP3,Sand Sole,,1,75,,,
2106AP3,Sand Sole,,1,82,,,
2106AP3,Sand Sole,,1,80,,,
2106AP3,Sand Sole,,1,99,,,
2106AP3,Sand Sole,,1,83,,,
2106AP3,Sand Sole,,1,80,,,
2106AP3,Sand Sole,,1,67,,,
2106AP3,Rock Sole,,1,105,,,
2106AP3,Rock Sole,,1,82,,,
2106AP3,Rock Sole,,1,74,,,
2106AP3,Dolly Varden,,1,148,,,
2106PB1,Staghorn Sculpin,,1,255,,,
2106PB1,Staghorn Sculpin,,1,190,,,
2106PB1,Staghorn Sculpin,,1,147,,,
2106PB1,Staghorn Sculpin,,1,137,,,
2106PB1,Sand Sole,,1,158,,,
2106PB1,Sand Sole,,1,75,,,
2106PB1,Sand Sole,,1,155,,,
2106PB1,Sand Sole,,1,116,,,
2106PB1,Sand Sole,,1,116,,,
2106PB1,Sand Sole,,1,154,,,
2106PB1,Sand Sole,,1,135,,,
2106PB1,Sand Sole,,1,130,,,
2106PB1,Sand Sole,,1,72,,,
2106PB1,Sand Sole,,1,129,,,
2106PB1,Capelin,YOY,1,46,,,
2106PB1,Sand Shrimp,,5,,,,
2106PB2,Sand Shrimp,,26,,,,
2106PB2,Hermit Crab,,1,,,,
2106PB2,Great Sculpin,,1,105,,,
2106PB2,Staghorn Sculpin,,1,325,,,
2106PB2,Staghorn Sculpin,,1,172,,,
2106PB2,Staghorn Sculpin,,1,186,,,
2106PB2,Staghorn Sculpin,,1,286,,,
2106PB2,Staghorn Sculpin,,1,215,,,
2106PB2,Staghorn Sculpin,,1,199,,,
2106PB2,Staghorn Sculpin,,1,219,,,
2106PB2,Dolly Varden,,1,180,,,
2106PB2,Dolly Varden,,1,135,,,
2106PB2,Dolly Varden,,1,293,,,
2106PB2,Dolly Varden,,1,214,,,
2106PB2,Rock Sole,,1,125,,,
2106PB2,Rock Sole,,1,137,,,
2106PB2,Rock Sole,,1,110,,,
2106PB2,Rock Sole,,1,35,,,
2106PB2,Rock Sole,,1,118,,,
2106PB2,Rock Sole,,1,90,,,
2106PB2,Rock Sole,,1,110,,,
2106PB2,Sand Sole,,1,154,,,
2106PB2,Sand Sole,,1,56,,,
2106PB2,Sand Sole,,1,94,,,
2106PB2,Sand Sole,,1,131,,,
2106PB2,Sand Sole,,1,182,,,
2106PB2,Sand Sole,,1,110,,,
2106PB2,Sand Sole,,1,115,,,
2106PB2,Sand Sole,,1,72,,,
2106PB2,Sand Sole,,1,124,,,
2106PB2,Sand Sole,,1,85,,,
2106PB2,Sand Sole,,1,79,,,
2106PB2,Sand Sole,,1,82,,,
2106PB2,Sand Sole,,1,135,,,
2106PB2,Sand Sole,,1,177,,,
2106PB2,Sand Sole,,1,84,,,
2106PB2,Sand Sole,,1,62,,,
2106PB2,Sand Sole,,1,54,,,
2106PB2,Sand Sole,,1,169,,,
2106PB2,Sand Sole,,1,105,,,
2106PB2,Sand Sole,,1,80,,,
2106PB2,Sand Sole,,1,73,,,
2106PB2,Sand Sole,,1,85,,,
2106PB2,Capelin,YOY,1,39,,,
2106PB2,Capelin,YOY,1,44,,,
2106PB2,Capelin,YOY,1,46,,,
2106PB2,Capelin,YOY,1,45,,,
2106PB2,Pacific Tom Cod,,1,157,,,
2106PB2,Crescent Gunnel,,1,34,,,
2106PB2,Unidentified Sculpin,,1,16,,,
2106PB2,Unidentified Sculpin,,1,26,,,
2106PB2,Unidentified Sculpin,,1,29,,,
2106PB2,Unidentified Sculpin,,1,28,,,
2106PB2,Unidentified Sculpin,,1,12,,,
2106PB2,Unidentified Flatfish,,1,11,,,
2106PB3,Staghorn Sculpin,,1,205,,,
2106PB3,Staghorn Sculpin,,1,213,,,
2106PB3,Staghorn Sculpin,,1,225,,,
2106PB3,Staghorn Sculpin,,1,241,,,
2106PB3,Staghorn Sculpin,,1,240,,,
2106PB3,Staghorn Sculpin,,1,254,,,
2106PB3,Staghorn Sculpin,,1,239,,,
2106PB3,Staghorn Sculpin,,1,125,,,
2106PB3,Dolly Varden,,1,224,,,
2106PB3,Sand Sole,,1,200,,,
2106PB3,Sand Sole,,1,150,,,
2106PB3,Sand Sole,,1,77,,,
2106PB3,Sand Sole,,1,140,,,
2106PB3,Sand Sole,,1,147,,,
2106PB3,Sand Sole,,1,91,,,
2106PB3,Sand Sole,,1,112,,,
2106PB3,Sand Sole,,1,145,,,
2106PB3,Sand Sole,,1,125,,,
2106PB3,Sand Sole,,1,125,,,
2106PB3,Sand Sole,,1,190,,,
2106PB3,Sand Sole,,1,150,,,
2106PB3,Sand Sole,,1,115,,,
2106PB3,Sand Sole,,1,167,,,
2106PB3,Sand Sole,,1,115,,,
2106PB3,Sand Sole,,1,164,,,
2106PB3,Sand Sole,,1,139,,,
2106PB3,Sand Sole,,1,121,,,
2106PB3,Sand Sole,,1,138,,,
2106PB3,Sand Sole,,1,113,,,
2106PB3,Sand Sole,,1,58,,,
2106PB3,Sand Sole,,1,126,,,
2106PB3,Sand Sole,,1,99,,,
2106PB3,Starry Flounder,,1,221,,,
2106PB3,Unidentified Sculpin,,1,24,,,
2106PB3,Tubenose Poacher,,1,29,,,
2106PB3,Unidentified Flatfish,,1,32,,,
2106PB3,Unidentified Flatfish,,1,12,,,
2107PB1,Snailfish,,1,15,,,
2107PB1,Kelp Greenling,,1,59,,,
2107PB1,Pacific Halibut,Juvenile,1,71,,,
2107PB1,Pacific Halibut,Juvenile,1,58,,,
2107PB1,Pacific Halibut,Juvenile,1,59,,,
2107PB1,Pacific Herring,YOY,1,31,,,
2107PB1,Pacific Herring,YOY,1,30,,,
2107PB1,Tubenose Poacher,,1,50,,,
2107PB1,Tidepool Sculpin,,1,39,,,
2107PB1,Sturgeon Poacher,,1,27,,,
2107PB1,Sturgeon Poacher,,1,28,,,
2107PB1,Sturgeon Poacher,,1,30,,,
2107PB1,Sturgeon Poacher,,1,23,,,
2107PB1,Sturgeon Poacher,,1,25,,,
2107PB1,Sturgeon Poacher,,1,25,,,
2107PB1,Sturgeon Poacher,,1,21,,,
2107PB1,Sturgeon Poacher,,1,28,,,
2107PB1,Sturgeon Poacher,,1,41,,,
2107PB1,Sturgeon Poacher,,1,20,,,
2107PB1,Sturgeon Poacher,,1,26,,,
2107PB1,Sturgeon Poacher,,1,27,,,
2107PB1,Sturgeon Poacher,,1,26,,,
2107PB1,Sturgeon Poacher,,1,26,,,
2107PB1,Pink Salmon,Adult,1,451,,,
2107PB1,Dolly Varden,Adult,1,320,,,
2107PB1,Dolly Varden,,1,168,,,
2107PB1,Dolly Varden,,1,161,,,
2107PB1,Walleye Pollock,YOY,1,43,,,
2107PB1,Walleye Pollock,YOY,1,45,,,
2107PB1,Surf Smelt,,1,93,1,,
2107PB1,Surf Smelt,,1,82,1,,
2107PB1,Surf Smelt,,1,89,1,,
2107PB1,Surf Smelt,,1,77,1,,
2107PB1,Surf Smelt,,1,82,1,,
2107PB1,Surf Smelt,,1,85,1,,
2107PB1,Surf Smelt,,1,82,1,,
2107PB1,Surf Smelt,,1,83,1,,
2107PB1,Surf Smelt,,1,77,1,,
2107PB1,Surf Smelt,,1,74,1,,
2107PB1,Surf Smelt,,1,78,1,,
2107PB1,Surf Smelt,,1,83,,,
2107PB1,Surf Smelt,,1,84,,,
2107PB1,Surf Smelt,,1,77,,,
2107PB1,Surf Smelt,,1,84,,,
2107PB1,Surf Smelt,,1,72,,,
2107PB1,Surf Smelt,,1,81,,,
2107PB1,Surf Smelt,,1,69,,,
2107PB1,Surf Smelt,,1,72,,,
2107PB1,Surf Smelt,,1,78,,,
2107PB1,Surf Smelt,,1,79,,,
2107PB1,Surf Smelt,,1,82,,,
2107PB1,Surf Smelt,,1,75,,,
2107PB1,Surf Smelt,,1,81,,,
2107PB1,Surf Smelt,,1,84,,,
2107PB1,Surf Smelt,,1,76,,,
2107PB1,Surf Smelt,,1,82,,,
2107PB1,Surf Smelt,,1,82,,,
2107PB1,Surf Smelt,,1,86,,,
2107PB1,Surf Smelt,,1,79,,,
2107PB1,Surf Smelt,,9,,,,
2107PB1,Sandfish,,1,128,,,
2107PB1,Sand Sole,,1,100,,,
2107PB1,Sand Sole,,1,217,,,
2107PB1,Sand Sole,,1,74,,,
2107PB1,Sand Sole,,1,83,,,
2107PB1,Sand Sole,,1,80,,,
2107PB1,Sand Sole,,1,74,,,
2107PB1,Sand Sole,,1,82,,,
2107PB1,Sand Sole,,1,85,,,
2107PB1,Sand Sole,,1,80,,,
2107PB1,Sand Sole,,1,87,,,
2107PB1,Staghorn Sculpin,,1,208,,,
2107PB1,Staghorn Sculpin,,1,210,,,
2107PB1,Staghorn Sculpin,,1,231,,,
2107PB1,Staghorn Sculpin,,1,260,,,
2107PB1,Staghorn Sculpin,,1,285,,,
2107PB1,Staghorn Sculpin,,1,285,,,
2107PB1,Staghorn Sculpin,,1,251,,,
2107PB1,Staghorn Sculpin,,1,300,,,
2107PB1,Staghorn Sculpin,,1,197,,,
2107PB1,Staghorn Sculpin,,1,210,,,
2107PB1,Staghorn Sculpin,,1,232,,,
2107PB1,Staghorn Sculpin,,1,188,,,
2107PB1,Staghorn Sculpin,,1,179,,,
2107PB1,English Sole,,1,87,,,
2107PB1,English Sole,,1,85,,,
2107PB1,Rock Sole,,1,114,,,
2107PB1,Rock Sole,,1,140,,,
2107PB2,Pacific Halibut,Juvenile,1,55,,,
2107PB2,Pacific Halibut,Juvenile,1,52,,,
2107PB2,Pacific Halibut,Juvenile,1,65,,,
2107PB2,Pacific Halibut,Juvenile,1,76,,,
2107PB2,Pacific Halibut,Juvenile,1,65,,,
2107PB2,Pacific Halibut,Juvenile,1,67,,,
2107PB2,Pacific Halibut,Juvenile,1,32,,,
2107PB2,Pacific Halibut,Juvenile,1,54,,,
2107PB2,Pacific Halibut,Juvenile,1,56,,,
2107PB2,Pacific Halibut,Juvenile,1,56,,,
2107PB2,Pacific Halibut,Juvenile,1,64,,,
2107PB2,Pacific Halibut,Juvenile,1,55,,,
2107PB2,Walleye Pollock,YOY,1,44,,,
2107PB2,Sandfish,,1,158,,,
2107PB2,Sand Shrimp,,1,41,,,
2107PB2,Sand Shrimp,,1,50,,,
2107PB2,Sand Shrimp,,1,14,,,
2107PB2,Sand Shrimp,,1,50,,,
2107PB2,Dolly Varden,Adult,1,340,,,
2107PB2,Starry Flounder,,1,232,,,
2107PB2,Starry Flounder,,1,234,,,
2107PB2,Starry Flounder,,1,127,,,
2107PB2,Staghorn Sculpin,,1,259,,,
2107PB2,Staghorn Sculpin,,1,192,,,
2107PB2,Staghorn Sculpin,,1,248,,,
2107PB2,Staghorn Sculpin,,1,245,,,
2107PB2,Staghorn Sculpin,,1,251,,,
2107PB2,Staghorn Sculpin,,1,235,,,
2107PB2,Staghorn Sculpin,,1,241,,,
2107PB2,Staghorn Sculpin,,1,292,,,
2107PB2,Staghorn Sculpin,,1,129,,,
2107PB2,Staghorn Sculpin,,1,20,,,
2107PB2,Staghorn Sculpin,,1,136,,,
2107PB2,Rock Sole,,1,130,,,
2107PB2,Rock Sole,,1,149,,,
2107PB2,Rock Sole,,1,134,,,
2107PB2,Rock Sole,,1,170,,,
2107PB2,Rock Sole,,1,115,,,
2107PB2,Sturgeon Poacher,,1,23,,,
2107PB2,Sturgeon Poacher,,1,22,,,
2107PB2,Sturgeon Poacher,,1,24,,,
2107PB2,Sturgeon Poacher,,1,29,,,
2107PB2,Sturgeon Poacher,,1,32,,,
2107PB2,Sturgeon Poacher,,1,30,,,
2107PB2,Sturgeon Poacher,,1,34,,,
2107PB2,Sturgeon Poacher,,1,34,,,
2107PB2,Sturgeon Poacher,,1,28,,,
2107PB2,Sturgeon Poacher,,1,35,,,
2107PB2,Sturgeon Poacher,,1,32,,,
2107PB2,Sturgeon Poacher,,1,25,,,
2107PB2,Sturgeon Poacher,,1,20,,,
2107PB2,Sturgeon Poacher,,1,26,,,
2107PB2,Sturgeon Poacher,,1,31,,,
2107PB2,Sturgeon Poacher,,1,32,,,
2107PB2,Sturgeon Poacher,,1,26,,,
2107PB2,Sturgeon Poacher,,1,27,,,
2107PB2,Sturgeon Poacher,,1,32,,,
2107PB2,Sturgeon Poacher,,1,29,,,
2107PB2,Sturgeon Poacher,,1,26,,,
2107PB2,Sturgeon Poacher,,1,32,,,
2107PB2,Sturgeon Poacher,,1,34,,,
2107PB2,Sturgeon Poacher,,1,34,,,
2107PB2,Sturgeon Poacher,,1,37,,,
2107PB2,Sturgeon Poacher,,1,27,,,
2107PB2,Sturgeon Poacher,,1,22,,,
2107PB2,Sturgeon Poacher,,1,21,,,
2107PB2,Sturgeon Poacher,,1,24,,,
2107PB2,Sturgeon Poacher,,1,39,,,
2107PB2,Sturgeon Poacher,,83,,,,
2107PB2,English Sole,,1,88,,,
2107PB2,English Sole,,1,88,,,
2107PB2,English Sole,,1,80,,,
2107PB2,English Sole,,1,91,,,
2107PB2,English Sole,,1,87,,,
2107PB2,English Sole,,1,88,,,
2107PB2,English Sole,,1,88,,,
2107PB2,English Sole,,1,102,,,
2107PB2,English Sole,,1,87,,,
2107PB2,English Sole,,1,101,,,
2107PB2,English Sole,,1,93,,,
2107PB2,Surf Smelt,,1,86,,,
2107PB2,Surf Smelt,,1,90,,,
2107PB2,Surf Smelt,,1,79,1,,
2107PB2,Surf Smelt,,1,78,1,,
2107PB2,Surf Smelt,,1,85,1,,
2107PB2,Surf Smelt,,1,75,1,,
2107PB2,Surf Smelt,,1,80,1,,
2107PB2,Surf Smelt,,1,84,1,,
2107PB2,Surf Smelt,,1,90,1,,
2107PB2,Sand Sole,,1,88,,,
2107PB2,Sand Sole,,1,92,,,
2107PB2,Sand Sole,,1,94,,,
2107PB2,Sand Sole,,1,116,,,
2107PB2,Sand Sole,,1,112,,,
2107PB2,Sand Sole,,1,84,,,
2107PB2,Sand Sole,,1,73,,,
2107PB2,Sand Sole,,1,101,,,
2107PB2,Sand Sole,,1,119,,,
2107PB2,Sand Sole,,1,90,,,
2107PB2,Sand Sole,,1,95,,,
2107PB2,Sand Sole,,1,58,,,
2107PB2,Sand Sole,,1,103,,,
2107PB2,Sand Sole,,1,62,,,
2107PB2,Sand Sole,,1,98,,,
2107PB2,Sand Sole,,1,55,,,
2107PB2,Sand Sole,,1,145,,,
2107PB2,Sand Sole,,1,105,,,
2107PB2,Sand Sole,,1,75,,,
2107PB2,Sand Sole,,1,90,,,
2107PB2,Sand Sole,,1,73,,,
2107PB2,Unidentified Flatfish,,1,32,,,
2107PB2,Pacific Herring,YOY,1,32,,,
2107PB2,Pacific Herring,YOY,1,32,,,
2107PB2,Tidepool Sculpin,,1,36,,,
2107PB2,Tidepool Sculpin,,1,36,,,
2107PB2,Tubenose Poacher,,1,38,,,
2107PB2,Kelp Greenling,,1,47,,,
2107PB3,Snailfish,,1,32,,,
2107PB3,Unidentified Flatfish,,5,,,,
2107PB3,Silver Spotted Sculpin,,1,40,,,
2107PB3,Sand Shrimp,,1,41,,,
2107PB3,Sand Shrimp,,1,60,,,
2107PB3,Sand Shrimp,,1,56,,,
2107PB3,Sand Shrimp,,1,56,,,
2107PB3,Sand Shrimp,,1,65,,,
2107PB3,Sand Shrimp,,1,65,,,
2107PB3,Sand Shrimp,,1,55,,,
2107PB3,Sand Shrimp,,1,60,,,
2107PB3,Sand Shrimp,,1,64,,,
2107PB3,Sand Shrimp,,1,43,,,
2107PB3,Sand Shrimp,,1,60,,,
2107PB3,Sand Shrimp,,1,58,,,
2107PB3,Sand Shrimp,,1,50,,,
2107PB3,Sand Shrimp,,1,61,,,
2107PB3,Dungeness Crab,,1,32,,,
2107PB3,Dungeness Crab,,1,25,,,
2107PB3,Dungeness Crab,,1,25,,,
2107PB3,Starry Flounder,,1,208,,,
2107PB3,Staghorn Sculpin,,1,274,,,
2107PB3,Staghorn Sculpin,,1,177,,,
2107PB3,Staghorn Sculpin,,1,277,,,
2107PB3,Staghorn Sculpin,,1,215,,,
2107PB3,Staghorn Sculpin,,1,221,,,
2107PB3,Staghorn Sculpin,,1,165,,,
2107PB3,Sand Sole,,1,170,,,
2107PB3,Sand Sole,,1,142,,,
2107PB3,Sand Sole,,1,168,,,
2107PB3,Sand Sole,,1,99,,,
2107PB3,Sand Sole,,1,82,,,
2107PB3,Sand Sole,,1,31,,,
2107PB3,Sand Sole,,1,35,,,
2107PB3,Sand Sole,,1,43,,,
2107PB3,Sand Sole,,1,140,,,
2107PB3,Sand Sole,,1,99,,,
2107PB3,Sand Sole,,1,82,,,
2107PB3,Sand Sole,,1,145,,,
2107PB3,Sand Sole,,1,153,,,
2107PB3,Sand Sole,,1,124,,,
2107PB3,Sand Sole,,1,70,,,
2107PB3,Sand Sole,,1,148,,,
2107PB3,Sand Sole,,1,36,,,
2107PB3,Sand Sole,,1,79,,,
2107PB3,Sand Sole,,1,99,,,
2107PB3,Sand Sole,,1,143,,,
2107PB3,Sand Sole,,1,110,,,
2107PB3,Sand Sole,,1,77,,,
2107PB3,Sand Sole,,1,99,,,
2107PB3,Sand Sole,,1,82,,,
2107PB3,Sand Sole,,1,91,,,
2107PB3,Sand Sole,,1,102,,,
2107PB3,Sand Sole,,1,98,,,
2107PB3,Sand Sole,,1,104,,,
2107PB3,Sand Sole,,1,95,,,
2107PB3,Sand Sole,,1,106,,,
2107PB3,Sand Sole,,5,,,,
2107PB3,Surf Smelt,,1,84,,,
2107PB3,Surf Smelt,,1,76,,,
2107PB3,Surf Smelt,,1,82,1,,
2107PB3,Surf Smelt,,1,85,1,,
2107PB3,Surf Smelt,,1,88,1,,
2107PB3,Surf Smelt,,1,87,1,,
2107PB3,Surf Smelt,,1,84,1,,
2107PB3,Surf Smelt,,1,73,1,,
2107PB3,Surf Smelt,,1,84,1,,
2107PB3,Surf Smelt,,1,90,1,,
2107PB3,Surf Smelt,,1,82,1,,
2107PB3,Surf Smelt,,1,81,1,,
2107PB3,Surf Smelt,,1,79,1,,
2107PB3,Surf Smelt,,1,78,1,,
2107PB3,Surf Smelt,,1,78,1,,
2107PB3,Rock Sole,,1,147,,,
2107PB3,Rock Sole,,1,130,,,
2107PB3,Rock Sole,,1,115,,,
2107PB3,Rock Sole,,1,101,,,
2107PB3,Rock Sole,,1,103,,,
2107PB3,Rock Sole,,1,51,,,
2107PB3,Rock Sole,,1,149,,,
2107PB3,Rock Sole,,1,42,,,
2107PB3,Rock Sole,,1,155,,,
2107PB3,Rock Sole,,1,162,,,
2107PB3,Rock Sole,,1,32,,,
2107PB3,Rock Sole,,1,52,,,
2107PB3,Rock Sole,,1,26,,,
2107PB3,Sturgeon Poacher,,1,36,,,
2107PB3,Sturgeon Poacher,,1,31,,,
2107PB3,Sturgeon Poacher,,1,38,,,
2107PB3,Sturgeon Poacher,,1,25,,,
2107PB3,Sturgeon Poacher,,1,38,,,
2107PB3,Sturgeon Poacher,,1,26,,,
2107PB3,Sturgeon Poacher,,1,30,,,
2107PB3,Sturgeon Poacher,,1,34,,,
2107PB3,Sturgeon Poacher,,1,35,,,
2107PB3,Sturgeon Poacher,,1,27,,,
2107PB3,Sturgeon Poacher,,1,28,,,
2107PB3,Sturgeon Poacher,,1,32,,,
2107PB3,Sturgeon Poacher,,1,32,,,
2107PB3,Sturgeon Poacher,,1,31,,,
2107PB3,Sturgeon Poacher,,1,26,,,
2107PB3,Sturgeon Poacher,,1,25,,,
2107PB3,Sturgeon Poacher,,1,31,,,
2107PB3,Sturgeon Poacher,,1,26,,,
2107PB3,Sturgeon Poacher,,1,25,,,
2107PB3,Sturgeon Poacher,,1,30,,,
2107PB3,Sturgeon Poacher,,1,39,,,
2107PB3,Sturgeon Poacher,,1,22,,,
2107PB3,Sturgeon Poacher,,1,25,,,
2107PB3,Sturgeon Poacher,,1,24,,,
2107PB3,Sturgeon Poacher,,1,28,,,
2107PB3,Sturgeon Poacher,,1,40,,,
2107PB3,Sturgeon Poacher,,1,28,,,
2107PB3,Sturgeon Poacher,,1,27,,,
2107PB3,Sturgeon Poacher,,1,34,,,
2107PB3,Sturgeon Poacher,,1,24,,,
2107PB3,Sturgeon Poacher,,13,,,,
2107PB3,Pacific Halibut,Juvenile,1,54,,,
2107PB3,Pacific Halibut,Juvenile,1,51,,,
2107PB3,Pacific Halibut,Juvenile,1,90,,,
2107PB3,Pacific Halibut,Juvenile,1,54,,,
2107PB3,Pacific Halibut,Juvenile,1,42,,,
2107PB3,Pacific Halibut,Juvenile,1,59,,,
2107PB3,Pacific Halibut,Juvenile,1,71,,,
2107PB3,Kelp Greenling,,1,62,,,
2107PB3,Tubenose Poacher,,1,52,,,
2107PB3,Tubenose Poacher,,1,26,,,
2107PB3,English Sole,,1,36,,,
2107PB3,English Sole,,1,70,,,
2107PB3,English Sole,,1,75,,,
2107PB3,English Sole,,1,81,,,
2107PB3,English Sole,,1,83,,,
2107PB3,English Sole,,1,65,,,
2107PB3,English Sole,,1,95,,,
2107PB3,Pacific Herring,YOY,1,32,,,
2107PB3,Pacific Herring,YOY,1,,,,
2107NR1,Tubenose Poacher,,1,57,,,
2107NR1,Tubenose Poacher,,1,57,,,
2107NR1,Tubenose Poacher,,1,60,,,
2107NR1,Tubenose Poacher,,1,55,,,
2107NR1,Tubenose Poacher,,1,45,,,
2107NR1,Tubenose Poacher,,1,41,,,
2107NR1,Tubenose Poacher,,1,49,,,
2107NR1,Starry Flounder,,1,255,,,
2107NR1,Starry Flounder,,1,188,,,
2107NR1,Starry Flounder,,1,168,,,
2107NR1,Starry Flounder,,1,165,,,
2107NR1,Starry Flounder,,1,188,,,
2107NR1,Starry Flounder,,1,253,,,
2107NR1,Starry Flounder,,1,180,,,
2107NR1,Starry Flounder,,1,182,,,
2107NR1,Starry Flounder,,1,270,,,
2107NR1,Starry Flounder,,1,183,,,
2107NR1,Starry Flounder,,1,253,,,
2107NR1,Starry Flounder,,1,135,,,
2107NR1,Starry Flounder,,1,163,,,
2107NR1,Starry Flounder,,1,115,,,
2107NR1,Starry Flounder,,1,164,,,
2107NR1,Starry Flounder,,1,158,,,
2107NR1,Starry Flounder,,1,191,,,
2107NR1,Starry Flounder,,1,156,,,
2107NR1,Starry Flounder,,1,223,,,
2107NR1,Starry Flounder,,1,142,,,
2107NR1,Starry Flounder,,1,143,,,
2107NR1,Starry Flounder,,1,252,,,
2107NR1,Starry Flounder,,1,246,,,
2107NR1,Starry Flounder,,1,243,,,
2107NR1,Starry Flounder,,1,258,,,
2107NR1,Starry Flounder,,1,192,,,
2107NR1,Starry Flounder,,1,216,,,
2107NR1,Starry Flounder,,1,198,,,
2107NR1,Starry Flounder,,1,207,,,
2107NR1,Starry Flounder,,1,159,,,
2107NR1,Starry Flounder,,6,,,,
2107NR1,Graceful Kelp Crab,,1,22,,,
2107NR1,Graceful Kelp Crab,,1,15,,,
2107NR1,Graceful Kelp Crab,,1,22,,,
2107NR1,Sand Sole,,1,128,,,
2107NR1,Sand Sole,,1,133,,,
2107NR1,Sand Sole,,1,136,,,
2107NR1,Sand Sole,,1,154,,,
2107NR1,Sand Sole,,1,149,,,
2107NR1,Sand Sole,,1,123,,,
2107NR1,Sand Sole,,1,127,,,
2107NR1,Sturgeon Poacher,,1,169,,,
2107NR1,Sturgeon Poacher,,1,156,,,
2107NR1,Sturgeon Poacher,,1,143,,,
2107NR1,Sturgeon Poacher,,1,139,,,
2107NR1,White Spotted Greenling,,1,66,,,
2107NR1,White Spotted Greenling,,1,74,,,
2107NR1,White Spotted Greenling,,1,68,,,
2107NR1,White Spotted Greenling,,1,74,,,
2107NR1,White Spotted Greenling,,1,73,,,
2107NR1,White Spotted Greenling,,1,64,,,
2107NR1,White Spotted Greenling,,1,65,,,
2107NR1,White Spotted Greenling,,1,70,,,
2107NR1,Padded Sculpin,,1,170,,,
2107NR1,Padded Sculpin,,1,75,,,
2107NR1,Staghorn Sculpin,,1,154,,,
2107NR1,Staghorn Sculpin,,1,111,,,
2107NR1,Staghorn Sculpin,,1,144,,,
2107NR1,Sand Sole,,1,77,,,
2107NR1,Sand Sole,,1,58,,,
2107NR1,Snailfish,,1,33,,,
2107NR2,Kelp Greenling,,1,63,,,
2107NR2,Sturgeon Poacher,,1,156,,,
2107NR2,Rock Sole,,1,106,,,
2107NR2,Pacific Halibut,Juvenile,1,100,,,
2107NR2,Pacific Halibut,Juvenile,1,103,,,
2107NR2,Pacific Halibut,Juvenile,1,126,,,
2107NR2,Pacific Halibut,Juvenile,1,120,,,
2107NR2,Pacific Halibut,Juvenile,1,95,,,
2107NR2,Pacific Halibut,Juvenile,1,55,,,
2107NR2,Pacific Halibut,Juvenile,1,116,,,
2107NR2,Pacific Halibut,Juvenile,1,129,,,
2107NR2,Pacific Halibut,Juvenile,1,118,,,
2107NR2,Pacific Halibut,Juvenile,1,152,,,
2107NR2,Pacific Halibut,Juvenile,1,110,,,
2107NR2,Pacific Halibut,Juvenile,1,119,,,
2107NR2,Padded Sculpin,,1,128,,,
2107NR2,Padded Sculpin,,1,96,,,
2107NR2,Padded Sculpin,,1,115,,,
2107NR2,Padded Sculpin,,1,106,,,
2107NR2,Padded Sculpin,,1,109,,,
2107NR2,Padded Sculpin,,1,121,,,
2107NR2,Padded Sculpin,,1,87,,,
2107NR2,Padded Sculpin,,1,112,,,
2107NR2,Padded Sculpin,,1,82,,,
2107NR2,Padded Sculpin,,1,104,,,
2107NR2,Buffalo Sculpin,,1,135,,,
2107NR2,Starry Flounder,,1,255,,,
2107NR2,Starry Flounder,,1,188,,,
2107NR2,Starry Flounder,,1,254,,,
2107NR2,Starry Flounder,,1,206,,,
2107NR2,Starry Flounder,,1,192,,,
2107NR2,Starry Flounder,,1,214,,,
2107NR2,Starry Flounder,,1,193,,,
2107NR2,Starry Flounder,,1,176,,,
2107NR2,Starry Flounder,,1,242,,,
2107NR2,Starry Flounder,,1,225,,,
2107NR2,Starry Flounder,,1,199,,,
2107NR2,Starry Flounder,,1,233,,,
2107NR2,Starry Flounder,,1,265,,,
2107NR2,Starry Flounder,,1,260,,,
2107NR2,Starry Flounder,,1,254,,,
2107NR2,Starry Flounder,,1,253,,,
2107NR2,Starry Flounder,,1,181,,,
2107NR2,Starry Flounder,,1,215,,,
2107NR2,Starry Flounder,,1,175,,,
2107NR2,Starry Flounder,,1,202,,,
2107NR2,Starry Flounder,,1,177,,,
2107NR2,Starry Flounder,,1,163,,,
2107NR2,Starry Flounder,,1,170,,,
2107NR2,Starry Flounder,,1,266,,,
2107NR2,Starry Flounder,,1,162,,,
2107NR2,Starry Flounder,,1,179,,,
2107NR2,Starry Flounder,,1,206,,,
2107NR2,Starry Flounder,,1,222,,,
2107NR2,Starry Flounder,,1,215,,,
2107NR2,Starry Flounder,,1,116,,,
2107NR2,Starry Flounder,,9,,,,
2107NR2,Chinook Salmon,Juvenile,1,104,,,Hatchery
2107NR2,Chinook Salmon,Juvenile,1,112,,,Hatchery
2107NR2,Chinook Salmon,Juvenile,1,106,,,Hatchery
2107NR2,Chinook Salmon,Juvenile,1,105,,,Hatchery
2107NR2,Chinook Salmon,Juvenile,1,110,,,Hatchery
2107NR2,Chinook Salmon,Juvenile,1,111,,,Hatchery
2107NR2,Chinook Salmon,Juvenile,1,111,,,Hatchery
2107NR2,Chinook Salmon,Juvenile,1,114,,,Hatchery
2107NR2,Chinook Salmon,Juvenile,1,108,,,Hatchery
2107NR2,Chinook Salmon,Juvenile,1,106,,,Hatchery
2107NR2,Chinook Salmon,Juvenile,1,104,,,Hatchery
