Date,Location,Latitude,Longitude,Collection Method,Species,Life Stage,Size_mm,Number,Disposition,Comments
6/10/21,Anchor Point,59.77265,-151.8727,beach seine,Tubenose Poacher,Juvenile/Adult,33,1,released live,
6/10/21,Anchor Point,59.77265,-151.8727,beach seine,Tubenose Poacher,Juvenile/Adult,32,1,released live,
6/10/21,Anchor Point,59.77265,-151.8727,beach seine,Tubenose Poacher,Juvenile/Adult,26,1,released live,
6/10/21,Anchor Point,59.77265,-151.8727,beach seine,Surf Smelt,Juvenile/Adult,141,1,released live,
6/10/21,Anchor Point,59.77265,-151.8727,beach seine,Surf Smelt,Juvenile/Adult,139,1,released live,
6/10/21,Anchor Point,59.77265,-151.8727,beach seine,Starry Flounder,Juvenile/Adult,138,1,released live,
6/10/21,Anchor Point,59.77265,-151.8727,beach seine,Starry Flounder,Juvenile/Adult,106,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Unidentified Crab,Juvenile/Adult,,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Dungeness Crab,Juvenile/Adult,115,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Dungeness Crab,Juvenile/Adult,110,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sand Shrimp,Juvenile/Adult,,31,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,218,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,219,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,279,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,273,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,176,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,252,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,225,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,283,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,263,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,226,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,246,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,265,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,259,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,252,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,257,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,250,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,219,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,240,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,162,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,224,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,250,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,159,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,282,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,252,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,137,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,264,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,246,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,172,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,235,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,240,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Pacific Tom Cod,Juvenile/Adult,,32,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sandfish,Juvenile/Adult,164,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sandfish,Juvenile/Adult,153,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sandfish,Juvenile/Adult,151,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sandfish,Juvenile/Adult,148,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sand Sole,Juvenile/Adult,155,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sand Sole,Juvenile/Adult,59,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sand Sole,Juvenile/Adult,74,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sand Sole,Juvenile/Adult,191,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sand Sole,Juvenile/Adult,180,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sand Sole,Juvenile/Adult,165,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sand Sole,Juvenile/Adult,182,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sand Sole,Juvenile/Adult,131,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sand Sole,Juvenile/Adult,169,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sand Sole,Juvenile/Adult,79,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sand Sole,Juvenile/Adult,197,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sand Sole,Juvenile/Adult,146,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sand Sole,Juvenile/Adult,73,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sand Sole,Juvenile/Adult,126,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Sand Sole,Juvenile/Adult,96,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Staghorn Sculpin,Juvenile/Adult,325,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Staghorn Sculpin,Juvenile/Adult,243,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Staghorn Sculpin,Juvenile/Adult,246,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Staghorn Sculpin,Juvenile/Adult,156,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Staghorn Sculpin,Juvenile/Adult,273,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Staghorn Sculpin,Juvenile/Adult,257,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Staghorn Sculpin,Juvenile/Adult,340,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Staghorn Sculpin,Juvenile/Adult,154,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Staghorn Sculpin,Juvenile/Adult,101,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Staghorn Sculpin,Juvenile/Adult,150,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Tubenose Poacher,Juvenile/Adult,26,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Unidentified flatfish,Juvenile,27,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Snake Prickleback,Juvenile/Adult,224,1,released live,
6/10/21,Anchor Point,59.76883,-151.87213,beach seine,Shorthorn Sculpin,Juvenile/Adult,80,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Shrimp,Juvenile/Adult,,34,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Dungeness Crab,Juvenile/Adult,120,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Staghorn Sculpin,Juvenile/Adult,270,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Staghorn Sculpin,Juvenile/Adult,97,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Staghorn Sculpin,Juvenile/Adult,305,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Staghorn Sculpin,Juvenile/Adult,122,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Staghorn Sculpin,Juvenile/Adult,280,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Staghorn Sculpin,Juvenile/Adult,300,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Staghorn Sculpin,Juvenile/Adult,178,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Staghorn Sculpin,Juvenile/Adult,227,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Staghorn Sculpin,Juvenile/Adult,99,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Staghorn Sculpin,Juvenile/Adult,185,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,165,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,245,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,247,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,77,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,205,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,179,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,102,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,177,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,176,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,75,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,87,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,96,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,144,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,152,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,129,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,113,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,53,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,59,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,75,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,82,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,80,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,99,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,83,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,80,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Sand Sole,Juvenile/Adult,67,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Rock Sole,Juvenile/Adult,105,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Rock Sole,Juvenile/Adult,82,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Rock Sole,Juvenile/Adult,74,1,released live,
6/10/21,Anchor Point,59.76719,-151.8712,beach seine,Dolly Varden,Juvenile,148,1,released live,
6/11/21,Stariski,59.9119,-151.7623,beach seine,Staghorn Sculpin,Juvenile/Adult,255,1,released live,
6/11/21,Stariski,59.9119,-151.7623,beach seine,Staghorn Sculpin,Juvenile/Adult,190,1,released live,
6/11/21,Stariski,59.9119,-151.7623,beach seine,Staghorn Sculpin,Juvenile/Adult,147,1,released live,
6/11/21,Stariski,59.9119,-151.7623,beach seine,Staghorn Sculpin,Juvenile/Adult,137,1,released live,
6/11/21,Stariski,59.9119,-151.7623,beach seine,Sand Sole,Juvenile/Adult,158,1,released live,
6/11/21,Stariski,59.9119,-151.7623,beach seine,Sand Sole,Juvenile/Adult,75,1,released live,
6/11/21,Stariski,59.9119,-151.7623,beach seine,Sand Sole,Juvenile/Adult,155,1,released live,
6/11/21,Stariski,59.9119,-151.7623,beach seine,Sand Sole,Juvenile/Adult,116,1,released live,
6/11/21,Stariski,59.9119,-151.7623,beach seine,Sand Sole,Juvenile/Adult,116,1,released live,
6/11/21,Stariski,59.9119,-151.7623,beach seine,Sand Sole,Juvenile/Adult,154,1,released live,
6/11/21,Stariski,59.9119,-151.7623,beach seine,Sand Sole,Juvenile/Adult,135,1,released live,
6/11/21,Stariski,59.9119,-151.7623,beach seine,Sand Sole,Juvenile/Adult,130,1,released live,
6/11/21,Stariski,59.9119,-151.7623,beach seine,Sand Sole,Juvenile/Adult,72,1,released live,
6/11/21,Stariski,59.9119,-151.7623,beach seine,Sand Sole,Juvenile/Adult,129,1,released live,
6/11/21,Stariski,59.9119,-151.7623,beach seine,Capelin,Juvenile,46,1,released live,
6/11/21,Stariski,59.9119,-151.7623,beach seine,Sand Shrimp,Juvenile/Adult,,5,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Shrimp,Juvenile/Adult,,26,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Hermit Crab,Juvenile/Adult,,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Great Sculpin,Juvenile/Adult,105,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Staghorn Sculpin,Juvenile/Adult,325,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Staghorn Sculpin,Juvenile/Adult,172,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Staghorn Sculpin,Juvenile/Adult,186,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Staghorn Sculpin,Juvenile/Adult,286,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Staghorn Sculpin,Juvenile/Adult,215,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Staghorn Sculpin,Juvenile/Adult,199,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Staghorn Sculpin,Juvenile/Adult,219,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Dolly Varden,Juvenile/Adult,180,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Dolly Varden,Juvenile/Adult,135,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Dolly Varden,Juvenile/Adult,293,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Dolly Varden,Juvenile/Adult,214,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Rock Sole,Juvenile/Adult,125,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Rock Sole,Juvenile/Adult,137,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Rock Sole,Juvenile/Adult,110,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Rock Sole,Juvenile/Adult,35,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Rock Sole,Juvenile/Adult,118,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Rock Sole,Juvenile/Adult,90,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Rock Sole,Juvenile/Adult,110,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,154,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,56,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,94,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,131,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,182,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,110,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,115,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,72,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,124,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,85,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,79,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,82,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,135,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,177,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,84,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,62,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,54,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,169,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,105,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,80,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,73,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Sand Sole,Juvenile/Adult,85,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Capelin,Juvenile,39,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Capelin,Juvenile,44,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Capelin,Juvenile,46,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Capelin,Juvenile,45,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Pacific Tom Cod,Juvenile/Adult,157,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Crescent Gunnel,Juvenile/Adult,34,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Unidentified Sculpin,Juvenile/Adult,16,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Unidentified Sculpin,Juvenile/Adult,26,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Unidentified Sculpin,Juvenile/Adult,29,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Unidentified Sculpin,Juvenile/Adult,28,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Unidentified Sculpin,Juvenile/Adult,12,1,released live,
6/11/21,Stariski,59.91307,-151.76132,beach seine,Unidentified Flatfish,Juvenile,11,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Staghorn Sculpin,Juvenile/Adult,205,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Staghorn Sculpin,Juvenile/Adult,213,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Staghorn Sculpin,Juvenile/Adult,225,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Staghorn Sculpin,Juvenile/Adult,241,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Staghorn Sculpin,Juvenile/Adult,240,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Staghorn Sculpin,Juvenile/Adult,254,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Staghorn Sculpin,Juvenile/Adult,239,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Staghorn Sculpin,Juvenile/Adult,125,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Dolly Varden,Juvenile/Adult,224,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,200,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,150,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,77,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,140,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,147,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,91,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,112,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,145,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,125,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,125,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,190,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,150,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,115,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,167,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,115,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,164,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,139,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,121,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,138,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,113,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,58,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,126,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Sand Sole,Juvenile/Adult,99,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Starry Flounder,Juvenile/Adult,221,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Unidentified Sculpin,Juvenile,24,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Tubenose Poacher,Juvenile/Adult,29,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Unidentified Flatfish,Juvenile,32,1,released live,
6/11/21,Stariski,59.91448,-151.76059,beach seine,Unidentified Flatfish,Juvenile,12,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Snailfish,Juvenile/Adult,15,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Kelp Greenling,Juvenile/Adult,59,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Pacific Halibut,Juvenile,71,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Pacific Halibut,Juvenile,58,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Pacific Halibut,Juvenile,59,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Pacific Herring,Juvenile,31,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Pacific Herring,Juvenile,30,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Tubenose Poacher,Juvenile/Adult,50,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Tidepool Sculpin,Juvenile/Adult,39,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Sturgeon Poacher,Juvenile/Adult,27,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Sturgeon Poacher,Juvenile/Adult,28,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Sturgeon Poacher,Juvenile/Adult,30,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Sturgeon Poacher,Juvenile/Adult,23,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Sturgeon Poacher,Juvenile/Adult,25,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Sturgeon Poacher,Juvenile/Adult,25,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Sturgeon Poacher,Juvenile/Adult,21,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Sturgeon Poacher,Juvenile/Adult,28,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Sturgeon Poacher,Juvenile/Adult,41,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Sturgeon Poacher,Juvenile/Adult,20,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Sturgeon Poacher,Juvenile/Adult,26,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Sturgeon Poacher,Juvenile/Adult,27,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Sturgeon Poacher,Juvenile/Adult,26,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Sturgeon Poacher,Juvenile/Adult,26,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Pink Salmon,Adult,451,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Dolly Varden,Adult,320,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Dolly Varden,Juvenile/Adult,168,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Dolly Varden,Juvenile/Adult,161,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Walleye Pollock,Juvenile,43,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Walleye Pollock,Juvenile,45,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Surf Smelt,Juvenile/Adult,83,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Surf Smelt,Juvenile/Adult,84,1,released live,
7/13/21,Stariski,59.91447,-151.76028,beach seine,Surf Smelt,Juvenile/Adult,77,1,released live,
