EventID,SpeciesName,LifeStage,Unmeasured,Length,LengthType,Comments
15,Butter Sole,,0,45,TL,
15,Butter Sole,,0,41,TL,
15,Snake Prickleback,,0,50,TL,
15,Snake Prickleback,,0,64,TL,
15,Helmut Crab,,0,66,CW,
15,Helmut Crab,,0,55,CW,
15,Sand Shrimp,,0,45,RTL,
15,Sand Shrimp,,0,44,RTL,
15,Sand Shrimp,,0,42,RTL,
15,Sand Shrimp,,0,25,RTL,
15,Sand Shrimp,,0,40,RTL,
15,Sand Shrimp,,0,50,RTL,
15,Sand Shrimp,,0,40,RTL,
15,Sand Shrimp,,0,40,RTL,
15,Sand Shrimp,,0,40,RTL,
15,Sand Shrimp,,0,40,RTL,
15,Sand Shrimp,,0,51,RTL,
15,Sand Shrimp,,0,40,RTL,
15,Sand Shrimp,,0,50,RTL,
15,Sand Shrimp,,0,35,RTL,
15,Sand Shrimp,,0,45,RTL,
15,Sand Shrimp,,0,33,RTL,
15,Sand Shrimp,,0,45,RTL,
15,Graceful Decorator Crab,,0,40,CW,
15,Kelp Greenling,Juvenile,0,40,FL,
15,Pacific Sand Lance,,0,82,TL,
15,Silver Spotted Sculpin,,0,30,TL,
15,Silver Spotted Sculpin,,0,32,TL,
15,Silver Spotted Sculpin,,0,40,TL,
15,Silver Spotted Sculpin,,0,49,TL,
15,Silver Spotted Sculpin,,0,34,TL,
15,Silver Spotted Sculpin,,0,36,TL,
15,Silver Spotted Sculpin,,0,35,TL,
15,Silver Spotted Sculpin,,0,42,TL,
15,Silver Spotted Sculpin,,0,40,TL,
15,Silver Spotted Sculpin,,0,32,TL,
15,Pacific Halibut,Juvenile,0,175,TL,
15,Pacific Halibut,Juvenile,0,132,TL,
15,Pacific Halibut,Juvenile,0,45,TL,
15,Pacific Halibut,Juvenile,0,139,TL,
15,Pacific Halibut,Juvenile,0,48,TL,
15,Pacific Halibut,Juvenile,0,60,TL,
15,Pacific Halibut,Juvenile,0,124,TL,
15,Pacific Halibut,Juvenile,0,56,TL,
15,Pacific Halibut,Juvenile,0,44,TL,
15,Pacific Halibut,Juvenile,0,39,TL,
15,Pacific Halibut,Juvenile,0,40,TL,
15,Pacific Halibut,Juvenile,0,121,TL,
15,Pacific Halibut,Juvenile,0,45,TL,
15,Pacific Halibut,Juvenile,0,42,TL,
15,Sand Sole,,0,152,TL,
15,Sand Sole,,0,63,TL,
15,Sand Sole,,0,40,TL,
15,Sand Sole,,0,167,TL,
15,Sand Sole,,0,60,TL,
15,Sand Sole,,0,70,TL,
15,Sand Sole,,0,55,TL,
15,Tubenose Poacher,,0,44,TL,
15,Tubenose Poacher,,0,41,TL,
15,Tubenose Poacher,,0,42,TL,
15,Tubenose Poacher,,0,40,TL,
15,Tubenose Poacher,,0,39,TL,
15,Tubenose Poacher,,0,44,TL,
15,Tubenose Poacher,,0,121,TL,
15,Tubenose Poacher,,0,35,TL,
15,Tubenose Poacher,,0,48,TL,
15,Tubenose Poacher,,0,22,TL,
15,Tubenose Poacher,,0,42,TL,
15,Tubenose Poacher,,0,44,TL,
15,Tubenose Poacher,,0,49,TL,
15,Tubenose Poacher,,0,40,TL,
15,Tubenose Poacher,,0,25,TL,
15,Tubenose Poacher,,0,39,TL,
15,Tubenose Poacher,,0,41,TL,
15,Tubenose Poacher,,0,35,TL,
15,Tubenose Poacher,,0,45,TL,
15,Tubenose Poacher,,0,45,TL,
15,Tubenose Poacher,,0,43,TL,
15,Tubenose Poacher,,0,32,TL,
15,Tubenose Poacher,,0,30,TL,
15,Tubenose Poacher,,0,40,TL,
15,Unidentified Flatfish,Juvenile,0,17,TL,
15,Unidentified Flatfish,Juvenile,0,23,TL,
15,Unidentified Flatfish,Juvenile,0,25,TL,
15,Unidentified Flatfish,Juvenile,0,30,TL,
15,Unidentified Flatfish,Juvenile,0,31,TL,
15,Unidentified Flatfish,Juvenile,0,32,TL,
15,Unidentified Flatfish,Juvenile,0,40,TL,
15,Unidentified Flatfish,Juvenile,0,30,TL,
15,English Sole,,0,57,TL,
15,English Sole,,0,56,TL,
15,English Sole,,0,42,TL,
15,English Sole,,0,45,TL,
15,English Sole,,0,50,TL,
15,Masked Greenling,,2,,FL,
15,Masked Greenling,,0,166,FL,
15,Masked Greenling,,0,217,FL,
15,Masked Greenling,,0,163,FL,
15,Masked Greenling,,0,169,FL,
15,Masked Greenling,,0,216,FL,
15,Masked Greenling,,0,225,FL,
15,Masked Greenling,,0,170,FL,
15,Masked Greenling,,0,225,FL,
15,Masked Greenling,,0,170,FL,
15,Masked Greenling,,0,225,FL,
15,Masked Greenling,,0,229,FL,
15,Masked Greenling,,0,249,FL,
15,Masked Greenling,,0,164,FL,
15,Masked Greenling,,0,170,FL,
15,Masked Greenling,,0,158,FL,
15,Masked Greenling,,0,151,FL,
15,Masked Greenling,,0,155,FL,
15,Masked Greenling,,0,223,FL,
15,Masked Greenling,,0,60,FL,
15,Masked Greenling,,0,57,FL,
15,Masked Greenling,,0,170,FL,
15,Masked Greenling,,0,160,FL,
15,Masked Greenling,,0,62,FL,
15,Masked Greenling,,0,167,FL,
15,Masked Greenling,,0,61,FL,
15,Masked Greenling,,0,155,FL,
15,Masked Greenling,,0,157,FL,
15,Masked Greenling,,0,65,FL,
15,Masked Greenling,,0,60,FL,
15,Masked Greenling,,0,58,FL,
15,Masked Greenling,,0,58,FL,
15,Masked Greenling,,0,68,FL,
15,White Spotted Greenling,,0,236,FL,
15,White Spotted Greenling,,0,261,FL,
15,White Spotted Greenling,,0,165,FL,
15,White Spotted Greenling,,0,255,FL,
15,White Spotted Greenling,,0,71,FL,
15,White Spotted Greenling,,0,72,FL,
15,White Spotted Greenling,,0,171,FL,
15,White Spotted Greenling,,0,155,FL,
15,White Spotted Greenling,,0,68,FL,
15,White Spotted Greenling,,0,60,FL,
15,White Spotted Greenling,,0,165,FL,
15,White Spotted Greenling,,0,165,FL,
15,White Spotted Greenling,,0,67,FL,
15,White Spotted Greenling,,0,72,FL,
15,White Spotted Greenling,,0,60,FL,
15,White Spotted Greenling,,0,66,FL,
15,White Spotted Greenling,,0,71,FL,
15,White Spotted Greenling,,0,39,FL,
15,White Spotted Greenling,,0,57,FL,
15,White Spotted Greenling,,0,66,FL,
15,White Spotted Greenling,,0,70,FL,
15,White Spotted Greenling,,0,80,FL,
15,White Spotted Greenling,,0,78,FL,
15,White Spotted Greenling,,0,65,FL,
15,White Spotted Greenling,,0,65,FL,
15,White Spotted Greenling,,0,60,FL,
15,White Spotted Greenling,,0,60,FL,
15,White Spotted Greenling,,0,60,FL,
15,White Spotted Greenling,,1,,FL,
15,Staghorn Sculpin,,0,126,FL,
15,Staghorn Sculpin,,0,230,FL,
15,Staghorn Sculpin,,0,227,FL,
15,Pacific Halibut,Juvenile,0,30,TL,
15,Pacific Halibut,Juvenile,0,32,TL,
15,Rock Sole,,0,141,TL,
15,Rock Sole,,0,119,TL,
15,Rock Sole,,0,125,TL,
15,Rock Sole,,0,147,TL,
15,Rock Sole,,0,99,TL,
15,Rock Sole,,0,106,TL,
15,Rock Sole,,0,113,TL,
15,Rock Sole,,0,73,TL,
15,Rock Sole,,0,140,TL,
15,Rock Sole,,0,65,TL,
15,English Sole,,0,69,TL,
15,English Sole,,0,70,TL,
15,English Sole,,0,64,TL,
15,Scalyhead Sculpin,,0,66,TL,
15,Scalyhead Sculpin,,0,80,TL,
15,Scalyhead Sculpin,,0,175,TL,
15,Scalyhead Sculpin,,0,70,TL,
15,Scalyhead Sculpin,,0,60,TL,
15,Scalyhead Sculpin,,0,70,TL,
15,Scalyhead Sculpin,,0,80,TL,
15,Scalyhead Sculpin,,0,76,TL,
15,Scalyhead Sculpin,,0,75,TL,
15,Unidentified Sculpin,YOY,0,27,TL,
15,Unidentified Sculpin,YOY,0,31,TL,
15,Unidentified Sculpin,YOY,0,28,TL,
15,Unidentified Sculpin,YOY,0,25,TL,
15,Unidentified Sculpin,YOY,0,25,TL,
15,Unidentified Sculpin,YOY,0,30,TL,
15,Unidentified Sculpin,YOY,0,28,TL,
15,Unidentified Sculpin,YOY,0,30,TL,
15,Unidentified Sculpin,YOY,0,34,TL,
15,Unidentified Sculpin,YOY,0,30,TL,
15,Unidentified Sculpin,YOY,0,29,TL,
15,Unidentified Sculpin,YOY,0,15,TL,
15,Unidentified Sculpin,YOY,0,17,TL,
15,Unidentified Sculpin,YOY,0,18,TL,
15,Unidentified Sculpin,YOY,0,26,TL,
15,Unidentified Sculpin,YOY,0,23,TL,
15,Unidentified Sculpin,YOY,0,22,TL,
15,Unidentified Sculpin,YOY,0,23,TL,
15,Unidentified Sculpin,YOY,0,30,TL,
15,Unidentified Sculpin,YOY,0,23,TL,
15,Unidentified Sculpin,YOY,0,24,TL,
15,Unidentified Sculpin,YOY,0,23,TL,
15,Unidentified Sculpin,YOY,0,19,TL,
15,Unidentified Sculpin,YOY,0,24,TL,
15,Unidentified Sculpin,YOY,0,20,TL,
15,Unidentified Sculpin,YOY,0,20,TL,
15,Unidentified Sculpin,YOY,0,25,TL,
15,Unidentified Sculpin,YOY,0,24,TL,
15,Unidentified Sculpin,YOY,0,24,TL,
15,Unidentified Sculpin,YOY,0,26,TL,
15,Unidentified Sculpin,YOY,580,,TL,
16,Silver Spotted Sculpin,Juvenile,0,25,TL,
16,Silver Spotted Sculpin,Juvenile,0,37,TL,
16,Silver Spotted Sculpin,Juvenile,0,30,TL,
16,Silver Spotted Sculpin,Juvenile,0,35,TL,
16,Silver Spotted Sculpin,Juvenile,0,25,TL,
16,Silver Spotted Sculpin,Juvenile,0,31,TL,
16,Silver Spotted Sculpin,Juvenile,0,40,TL,
16,Silver Spotted Sculpin,Juvenile,0,33,TL,
16,Silver Spotted Sculpin,Juvenile,0,36,TL,
16,Padded Sculpin,,0,91,TL,
16,Padded Sculpin,,0,82,TL,
16,Padded Sculpin,,0,129,TL,
16,Padded Sculpin,,0,79,TL,
16,Padded Sculpin,,0,103,TL,
16,Padded Sculpin,,0,89,TL,
16,Padded Sculpin,,0,89,TL,
16,Padded Sculpin,,0,62,TL,
16,Padded Sculpin,,0,82,TL,
16,Padded Sculpin,,0,85,TL,
16,Padded Sculpin,,0,90,TL,
16,Padded Sculpin,,0,87,TL,
16,Padded Sculpin,,0,64,TL,
16,Padded Sculpin,,0,81,TL,
16,Padded Sculpin,,0,37,TL,
16,Padded Sculpin,,1,,TL,
16,Buffalo Sculpin,,0,250,TL,
16,Tubenose Poacher,,0,42,TL,
16,Tubenose Poacher,,0,44,TL,
16,Tubenose Poacher,,0,45,TL,
16,Tubenose Poacher,,0,39,TL,
16,Tubenose Poacher,,0,45,TL,
16,Tubenose Poacher,,0,33,TL,
16,Tubenose Poacher,,0,45,TL,
16,Tubenose Poacher,,0,40,TL,
16,Rock Greenling,,0,75,FL,
16,Butter Sole,Juvenile,0,76,TL,
16,Butter Sole,Juvenile,0,55,TL,
16,Butter Sole,Juvenile,0,50,TL,
16,Butter Sole,Juvenile,0,30,TL,
16,Butter Sole,Juvenile,0,30,TL,
16,Butter Sole,Juvenile,0,34,TL,
16,Butter Sole,Juvenile,0,30,TL,
16,Butter Sole,Juvenile,0,42,TL,
16,Butter Sole,Juvenile,0,32,TL,
16,Butter Sole,Juvenile,0,36,TL,
16,Butter Sole,Juvenile,0,30,TL,
16,Butter Sole,Juvenile,0,36,TL,
16,Butter Sole,Juvenile,0,63,TL,
16,Butter Sole,Juvenile,0,20,TL,
16,Butter Sole,Juvenile,0,42,TL,
16,Butter Sole,Juvenile,0,45,TL,
16,Butter Sole,Juvenile,0,31,TL,
16,Butter Sole,Juvenile,0,35,TL,
16,Butter Sole,Juvenile,0,30,TL,
16,Butter Sole,Juvenile,0,36,TL,
16,Butter Sole,Juvenile,0,30,TL,
16,Butter Sole,Juvenile,0,34,TL,
16,Butter Sole,Juvenile,0,43,TL,
16,Butter Sole,Juvenile,0,32,TL,
16,Butter Sole,Juvenile,0,29,TL,
16,Graceful Decorator Crab,,0,15,CW,
16,Graceful Decorator Crab,,0,12,CW,
16,Graceful Decorator Crab,,0,20,CW,
16,Dolly Varden,,0,148,FL,
16,Pacific Sand Lance,,0,87,TL,
16,Pacific Sand Lance,,0,80,TL,
16,Pacific Sand Lance,,0,100,TL,
16,Sand Shrimp,,0,36,RTL,
16,Sand Shrimp,,0,36,RTL,
16,Sand Shrimp,,0,40,RTL,
16,Sand Shrimp,,0,48,RTL,
16,Sand Shrimp,,0,32,RTL,
16,Sand Shrimp,,0,39,RTL,
16,Sand Shrimp,,0,50,RTL,
16,Sand Shrimp,,0,54,RTL,
16,Sand Shrimp,,0,30,RTL,
16,Sand Shrimp,,0,40,RTL,
16,Sand Shrimp,,0,50,RTL,
16,Sand Shrimp,,0,45,RTL,
16,Sand Shrimp,,0,35,RTL,
16,Sand Shrimp,,0,56,RTL,
16,Sand Shrimp,,0,42,RTL,
16,Sand Shrimp,,0,33,RTL,
16,Sand Shrimp,,0,65,RTL,
16,Sand Shrimp,,0,52,RTL,
16,Sand Shrimp,,0,35,RTL,
16,Sand Shrimp,,0,50,RTL,
16,Sand Shrimp,,0,40,RTL,
16,Sand Shrimp,,0,41,RTL,
16,Sand Shrimp,,0,50,RTL,
16,Sand Shrimp,,0,41,RTL,
16,Sand Shrimp,,0,44,RTL,
16,Sand Shrimp,,0,36,RTL,
16,Sand Shrimp,,0,36,RTL,
16,Sand Shrimp,,0,32,RTL,
16,Sand Shrimp,,0,42,RTL,
16,Sand Shrimp,,0,35,RTL,
16,Sand Shrimp,,0,46,RTL,
16,Sand Shrimp,,64,,RTL,
16,Pacific Halibut,Juvenile,0,150,TL,
16,Pacific Halibut,Juvenile,0,69,TL,
16,Pacific Halibut,Juvenile,0,41,TL,
16,Pacific Halibut,Juvenile,0,37,TL,
16,Pacific Halibut,Juvenile,0,44,TL,
16,Pacific Halibut,Juvenile,0,33,TL,
16,Pacific Halibut,Juvenile,0,31,TL,
16,Pacific Halibut,Juvenile,0,40,TL,
16,Pacific Halibut,Juvenile,0,34,TL,
16,Pacific Halibut,Juvenile,0,30,TL,
16,Pacific Halibut,Juvenile,0,30,TL,
16,Pacific Halibut,Juvenile,0,31,TL,
16,Pacific Halibut,Juvenile,0,35,TL,
16,Pacific Halibut,Juvenile,0,35,TL,
16,Pacific Halibut,Juvenile,0,30,TL,
16,Pacific Halibut,Juvenile,0,28,TL,
16,Pacific Halibut,Juvenile,0,50,TL,
16,Pacific Halibut,Juvenile,0,37,TL,
16,Pacific Halibut,Juvenile,0,42,TL,
16,Pacific Halibut,Juvenile,0,43,TL,
16,Pacific Halibut,Juvenile,0,51,TL,
16,Pacific Halibut,Juvenile,0,41,TL,
16,Pacific Halibut,Juvenile,0,38,TL,
16,Pacific Halibut,Juvenile,0,50,TL,
16,Pacific Halibut,Juvenile,0,43,TL,
16,Pacific Halibut,Juvenile,0,32,TL,
16,Pacific Halibut,Juvenile,0,50,TL,
16,Pacific Halibut,Juvenile,0,45,TL,
16,Pacific Halibut,Juvenile,20,,TL,
16,Snailfish,,0,23,TL,
16,Masked Greenling,,0,164,FL,
16,Masked Greenling,,0,170,FL,
16,Masked Greenling,,0,183,FL,
16,Masked Greenling,,0,170,FL,
16,Masked Greenling,,0,54,FL,
16,Masked Greenling,,0,215,FL,
16,Masked Greenling,,0,58,FL,
16,Masked Greenling,,0,290,FL,
16,Masked Greenling,,0,214,FL,
16,Masked Greenling,,0,168,FL,
16,Masked Greenling,,0,55,FL,
16,Staghorn Sculpin,,0,285,FL,
16,Staghorn Sculpin,,0,339,FL,
16,Staghorn Sculpin,,0,248,FL,
16,Staghorn Sculpin,,0,220,FL,
16,Staghorn Sculpin,,0,98,FL,
16,Staghorn Sculpin,,0,75,FL,
16,Staghorn Sculpin,,0,122,FL,
16,Staghorn Sculpin,,0,67,FL,
16,Staghorn Sculpin,,0,69,FL,
16,Unidentified Sculpin,YOY,0,20,TL,
16,Unidentified Sculpin,YOY,0,15,TL,
16,Unidentified Sculpin,YOY,0,20,TL,
16,Unidentified Sculpin,YOY,0,22,TL,
16,Unidentified Sculpin,YOY,0,7,TL,
16,Unidentified Sculpin,YOY,0,30,TL,
16,Unidentified Sculpin,YOY,0,30,TL,
16,Unidentified Sculpin,YOY,0,24,TL,
16,Unidentified Sculpin,YOY,0,11,TL,
16,Unidentified Sculpin,YOY,0,22,TL,
16,Unidentified Sculpin,YOY,0,23,TL,
16,Unidentified Sculpin,YOY,0,19,TL,
16,Unidentified Sculpin,YOY,0,25,TL,
16,Unidentified Sculpin,YOY,0,25,TL,
16,Unidentified Flatfish,YOY,0,20,TL,
16,Unidentified Flatfish,YOY,0,24,TL,
16,Unidentified Flatfish,YOY,0,27,TL,
16,Unidentified Flatfish,YOY,0,18,TL,
16,Unidentified Flatfish,YOY,0,25,TL,
16,Unidentified Flatfish,YOY,0,21,TL,
16,Unidentified Flatfish,YOY,0,25,TL,
16,Unidentified Flatfish,YOY,0,27,TL,
16,Unidentified Flatfish,YOY,0,29,TL,
16,Unidentified Flatfish,YOY,0,26,TL,
16,Unidentified Flatfish,YOY,0,18,TL,
16,Unidentified Flatfish,YOY,0,28,TL,
16,Unidentified Flatfish,YOY,0,12,TL,
16,Unidentified Flatfish,YOY,0,26,TL,
16,Unidentified Flatfish,YOY,0,15,TL,
16,Unidentified Flatfish,YOY,0,27,TL,
16,Unidentified Flatfish,YOY,0,18,TL,
16,Unidentified Flatfish,YOY,0,12,TL,
16,Unidentified Flatfish,YOY,0,25,TL,
16,Unidentified Flatfish,YOY,0,37,TL,
16,Unidentified Flatfish,YOY,0,30,TL,
16,Unidentified Flatfish,YOY,0,16,TL,
16,Unidentified Flatfish,YOY,0,20,TL,
16,Unidentified Flatfish,YOY,0,25,TL,
16,Unidentified Flatfish,YOY,0,20,TL,
16,Unidentified Flatfish,YOY,0,15,TL,
16,Unidentified Flatfish,YOY,0,28,TL,
16,Unidentified Flatfish,YOY,0,22,TL,
16,Unidentified Flatfish,YOY,0,21,TL,
16,Unidentified Flatfish,YOY,0,10,TL,
16,Snake Prickleback,,0,60,TL,
16,Snake Prickleback,,0,71,TL,
16,Rock Sole,,0,103,TL,
16,Rock Sole,,0,140,TL,
16,Rock Sole,,0,114,TL,
16,Rock Sole,,0,156,TL,
16,Rock Sole,,0,83,TL,
16,Rock Sole,,0,100,TL,
16,Rock Sole,,0,104,TL,
16,Rock Sole,,0,81,TL,
16,Rock Sole,,0,126,TL,
16,Rock Sole,,0,170,TL,
16,Rock Sole,,0,110,TL,
16,Scalyhead Sculpin,,0,104,TL,
16,Scalyhead Sculpin,,0,98,TL,
16,Scalyhead Sculpin,,0,100,TL,
16,Scalyhead Sculpin,,0,78,TL,
16,Scalyhead Sculpin,,0,75,TL,
16,Scalyhead Sculpin,,0,113,TL,
16,Scalyhead Sculpin,,0,64,TL,
16,Scalyhead Sculpin,,0,72,TL,
16,Sand Sole,,0,42,TL,
16,Sand Sole,,0,33,TL,
16,Sand Sole,,0,130,TL,
16,Sand Sole,,0,45,TL,
16,Sand Sole,,0,90,TL,
16,Sand Sole,,0,34,TL,
16,Sand Sole,,0,40,TL,
16,Sand Sole,,0,70,TL,
16,Sand Sole,,0,82,TL,
16,Sand Sole,,0,50,TL,
16,Sand Sole,,0,64,TL,
16,White Spotted Greenling,,0,180,FL,
16,White Spotted Greenling,,0,79,FL,
16,White Spotted Greenling,,0,57,FL,
16,White Spotted Greenling,,0,69,FL,
16,White Spotted Greenling,,0,67,FL,
16,White Spotted Greenling,,0,76,FL,
16,White Spotted Greenling,,0,68,FL,
16,White Spotted Greenling,,0,170,FL,
16,White Spotted Greenling,,0,66,FL,
16,White Spotted Greenling,,0,66,FL,
16,White Spotted Greenling,,0,65,FL,
16,White Spotted Greenling,,0,60,FL,
16,White Spotted Greenling,,0,225,FL,
16,White Spotted Greenling,,0,71,FL,
16,White Spotted Greenling,,0,175,FL,
16,White Spotted Greenling,,0,70,FL,
16,White Spotted Greenling,,0,65,FL,
16,White Spotted Greenling,,0,68,FL,
16,White Spotted Greenling,,0,65,FL,
16,White Spotted Greenling,,0,69,FL,
16,White Spotted Greenling,,0,67,FL,
16,White Spotted Greenling,,0,30,FL,
16,White Spotted Greenling,,0,71,FL,
16,English Sole,,0,72,TL,
16,English Sole,,0,42,TL,
16,English Sole,,0,42,TL,
16,English Sole,,0,70,TL,
16,English Sole,,0,44,TL,
16,English Sole,,0,56,TL,
16,English Sole,,0,57,TL,
16,English Sole,,0,52,TL,
16,English Sole,,0,48,TL,
16,English Sole,,0,44,TL,
16,English Sole,,0,49,TL,
16,English Sole,,0,45,TL,
16,English Sole,,0,37,TL,
16,English Sole,,0,46,TL,
16,English Sole,,0,53,TL,
16,English Sole,,0,40,TL,
16,English Sole,,0,65,TL,
16,English Sole,,0,49,TL,
16,English Sole,,0,46,TL,
16,English Sole,,0,62,TL,
16,English Sole,,0,45,TL,
16,English Sole,,0,41,TL,
16,English Sole,,0,45,TL,
16,English Sole,,0,47,TL,
16,English Sole,,0,73,TL,
16,English Sole,,0,43,TL,
16,English Sole,,0,44,TL,
16,English Sole,,0,46,TL,
16,English Sole,,0,46,TL,
16,English Sole,,0,40,TL,
16,English Sole,,24,,TL,
17,Unidentified Sculpin,YOY,0,13,TL,
17,Unidentified Sculpin,YOY,0,18,TL,
17,Unidentified Sculpin,YOY,0,15,TL,
17,Unidentified Sculpin,YOY,0,17,TL,
17,Unidentified Sculpin,YOY,0,18,TL,
17,Unidentified Sculpin,YOY,0,24,TL,
17,Unidentified Sculpin,YOY,0,16,TL,
17,Unidentified Sculpin,YOY,0,19,TL,
17,Unidentified Sculpin,YOY,0,21,TL,
17,Unidentified Sculpin,YOY,0,21,TL,
17,Unidentified Sculpin,YOY,0,15,TL,
17,Unidentified Sculpin,YOY,0,18,TL,
17,Unidentified Sculpin,YOY,0,23,TL,
17,Unidentified Sculpin,YOY,0,12,TL,
17,Unidentified Sculpin,YOY,0,20,TL,
17,Unidentified Sculpin,YOY,0,16,TL,
17,Unidentified Sculpin,YOY,0,16,TL,
17,Unidentified Sculpin,YOY,0,17,TL,
17,Unidentified Sculpin,YOY,0,17,TL,
17,Unidentified Sculpin,YOY,0,12,TL,
17,Unidentified Sculpin,YOY,0,16,TL,
17,Unidentified Sculpin,YOY,0,19,TL,
17,Unidentified Sculpin,YOY,0,14,TL,
17,Unidentified Sculpin,YOY,0,17,TL,
17,Unidentified Sculpin,YOY,0,25,TL,
17,Unidentified Sculpin,YOY,0,22,TL,
17,Unidentified Sculpin,YOY,0,17,TL,
17,Unidentified Sculpin,YOY,0,17,TL,
17,Unidentified Sculpin,YOY,0,14,TL,
17,Unidentified Sculpin,YOY,0,18,TL,
17,Unidentified Sculpin,YOY,191,,TL,
17,Dolly Varden,,0,155,FL,
17,Dolly Varden,,0,164,FL,
17,Dolly Varden,,0,219,FL,
17,Dolly Varden,,0,152,FL,
17,Dolly Varden,,0,159,FL,
17,Dolly Varden,,0,159,FL,
17,Dolly Varden,,0,158,FL,
17,Dolly Varden,,0,147,FL,
17,Dolly Varden,,0,165,FL,
17,Dolly Varden,,0,163,FL,
17,Dolly Varden,,0,137,FL,
17,Dolly Varden,,0,138,FL,
17,Dolly Varden,,0,168,FL,
17,Dolly Varden,,0,162,FL,
17,Dolly Varden,,0,177,FL,
17,Dolly Varden,,0,146,FL,
17,Dolly Varden,,0,152,FL,
17,Dolly Varden,,0,151,FL,
17,Dolly Varden,,0,154,FL,
17,Dolly Varden,,0,147,FL,
17,Dolly Varden,,0,148,FL,
17,Dolly Varden,,0,128,FL,
17,Crescent Gunnel,YOY,0,30,TL,
17,Crescent Gunnel,YOY,0,25,TL,
17,Crescent Gunnel,YOY,0,22,TL,
17,Pacific Sand Lance,,0,142,TL,
17,Pacific Sand Lance,,0,168,TL,
17,Pacific Sand Lance,,0,117,TL,
17,Pacific Sand Lance,,0,155,TL,
17,Pacific Sand Lance,,0,114,TL,
17,Pacific Sand Lance,,0,116,TL,
17,Pacific Sand Lance,,0,129,TL,
17,Pacific Sand Lance,,0,115,TL,
17,Pacific Sand Lance,,0,113,TL,
17,Pacific Sand Lance,,0,117,TL,
17,Pacific Sand Lance,,0,116,TL,
17,Pacific Sand Lance,,0,119,TL,
17,Pacific Sand Lance,,0,123,TL,
17,Pacific Sand Lance,,0,133,TL,
17,Pacific Sand Lance,,0,142,TL,
17,Pacific Sand Lance,,0,118,TL,
17,Pacific Sand Lance,,0,125,TL,
17,Sandfish,YOY,0,10,FL,
17,Sandfish,YOY,0,12,FL,
17,Chinook Salmon,Juvenile,0,136,FL,
17,Rock Sole,,0,190,TL,
17,Great Sculpin,,0,85,TL,
17,Great Sculpin,,0,99,TL,
17,Great Sculpin,,0,77,TL,
17,Great Sculpin,,0,95,TL,
17,Great Sculpin,,0,90,TL,
17,Buffalo Sculpin,,0,61,TL,
17,Buffalo Sculpin,,0,85,TL,
17,Buffalo Sculpin,,0,68,TL,
17,Buffalo Sculpin,,0,84,TL,
17,Buffalo Sculpin,,0,69,TL,
17,Buffalo Sculpin,,0,70,TL,
17,White Spotted Greenling,,0,75,FL,
17,Padded Sculpin,,0,78,TL,
17,Padded Sculpin,,0,74,TL,
17,Scalyhead Sculpin,,0,55,TL,
17,Scalyhead Sculpin,,0,54,TL,
17,Scalyhead Sculpin,,0,67,TL,
17,Unidentified Flatfish,,0,15,TL,
18,Pacific Halibut,YOY,0,28,TL,
18,Pink Salmon,Juvenile,0,55,FL,
18,Pink Salmon,Juvenile,0,60,FL,
18,Pink Salmon,Juvenile,0,56,FL,
18,Pink Salmon,Juvenile,0,57,FL,
18,Pink Salmon,Juvenile,0,50,FL,
18,Pink Salmon,Juvenile,0,60,FL,
18,Pink Salmon,Juvenile,0,61,FL,
18,Pink Salmon,Juvenile,0,35,FL,
18,Pink Salmon,Juvenile,0,37,FL,
18,Pink Salmon,Juvenile,0,54,FL,
18,Pink Salmon,Juvenile,0,50,FL,
18,Pink Salmon,Juvenile,0,40,FL,
18,Pink Salmon,Juvenile,0,46,FL,
18,Pink Salmon,Juvenile,0,36,FL,
18,Pink Salmon,Juvenile,0,42,FL,
18,Pink Salmon,Juvenile,0,35,FL,
18,Pink Salmon,Juvenile,0,50,FL,
18,Pink Salmon,Juvenile,0,40,FL,
18,Pink Salmon,Juvenile,0,42,FL,
18,Pink Salmon,Juvenile,0,53,FL,
18,Dolly Varden,Adult,0,348,FL,
18,Dolly Varden,,0,189,FL,
18,Dolly Varden,,0,178,FL,
18,Dolly Varden,,0,167,FL,
18,Dolly Varden,,0,163,FL,
18,Dolly Varden,,0,157,FL,
18,Dolly Varden,,0,136,FL,
18,Dolly Varden,,0,153,FL,
18,Dolly Varden,,0,154,FL,
18,Dolly Varden,,0,145,FL,
18,Dolly Varden,,0,199,FL,
18,Dolly Varden,,0,173,FL,
18,Dolly Varden,,0,150,FL,
18,Dolly Varden,,0,230,FL,
18,Dolly Varden,,0,178,FL,
18,Dolly Varden,,0,152,FL,
18,Dolly Varden,,0,155,FL,
18,Dolly Varden,,0,148,FL,
18,Dolly Varden,,0,190,FL,
18,Dolly Varden,,0,198,FL,
18,Dolly Varden,,0,152,FL,
18,Dolly Varden,,0,159,FL,
18,Dolly Varden,,0,153,FL,
18,Dolly Varden,,0,162,FL,
18,Dolly Varden,,1,,FL,
18,Unidentified Sculpin,,0,22,TL,
18,Unidentified Sculpin,,0,16,TL,
18,Unidentified Sculpin,,0,15,TL,
18,Unidentified Sculpin,,0,19,TL,
18,Unidentified Sculpin,,0,14,TL,
18,Unidentified Sculpin,,0,11,TL,
18,Unidentified Sculpin,,0,16,TL,
18,Unidentified Sculpin,,0,19,TL,
18,Unidentified Sculpin,,0,12,TL,
18,Unidentified Sculpin,,0,11,TL,
